sim_id,time,s1,at,s2,s3,na,s4,s5,s6,s6o
0,3.4068136272545093,1.3058761583644944,3.0069242362797453,4.746506819971006,0.573228591501062,0.6217944750633049,0.8543553792724488,8.210294786894607,0.07831399104287322,0.02439960258306588
0,3.6072144288577155,1.599283131057137,2.0054287892483345,4.8075416342335515,0.46832027120225966,0.61605010521024,0.5955632322126659,8.204500221882052,0.0781208741190797,0.025292943735598056
0,3.807615230460922,0.7594713280109973,2.601142253565965,5.270675622130272,0.5990044431444187,0.5702172195452365,0.6323533273112752,8.475748193656115,0.07334318425465636,0.02288637469231031
0,4.008016032064129,1.9059282957464023,2.805755724611654,4.379852058202011,0.4905343565596731,0.6433743134042144,0.8496731390306627,8.033066655713533,0.08050050428587967,0.02570261844027678
0,4.208416833667335,0.26473227968407254,1.5475801120528878,5.8627613248883135,0.6182258508319614,0.5260876548115883,0.418638284460563,8.620593965273228,0.06947054865954724,0.022298364659127424
0,4.408817635270541,1.673279404439596,3.0266707208859382,4.467139357187766,0.5392917158002314,0.6429595928763802,0.9339436997148703,8.05440523056937,0.08041425084479326,0.025355304856381412
0,4.609218436873747,0.2718555429519676,0.4889775451868043,6.044239627438776,0.5713812177922205,0.5413137023349884,0.319885850315156,8.556350890522747,0.07136693426717247,0.023771104128092156
0,4.809619238476954,1.2224607858308387,2.976127552265202,4.81920266830924,0.5781710107157725,0.6150414476354134,0.8246998067832438,8.251886773500646,0.0776410824453984,0.02415396053508521
0,5.01002004008016,1.738019261637462,2.248166692043578,4.656195018914789,0.46713768100588515,0.6236315040122682,0.6497062079896272,8.158183283581687,0.07877353912968575,0.02542129331528446
0,5.210420841683367,0.6684053217714623,2.475686904093152,5.36904201977768,0.6029323379222868,0.5610259368510363,0.5929105555903204,8.512993858499152,0.07250709388194025,0.022690708506897226
0,5.410821643286574,1.8893720370794913,2.8617935949772613,4.372038625118812,0.4979366068531873,0.644881770214307,0.8756979103083423,8.024236612261765,0.08062897755688185,0.025697917670891465
0,5.61122244488978,0.21526946673762012,1.3357461402724173,5.939043014032477,0.617665147153172,0.5233708956828572,0.3936852781932602,8.622637632370994,0.06925815354049498,0.022378834722322744
0,5.811623246492986,1.6117399894175055,3.0381327508696288,4.508059823366662,0.5468822839237143,0.6405441060768563,0.9292034647537168,8.075338229089917,0.08017828618093877,0.025218930130035788
0,6.012024048096192,0.34764836233405,0.40479515489036444,5.999339795868934,0.5514114768385836,0.5527302132472816,0.3218725631299209,8.528603070173858,0.07263237092794876,0.02417397588149688
0,6.212424849699399,1.1362281923032973,2.933886037641327,4.897247842735829,0.5826526295475276,0.6074685278915847,0.79159026910453,8.295481896713124,0.07689175065140684,0.023899030919983667
0,6.412825651302605,1.821906851242104,2.4161612116825983,4.555579563760079,0.46865439849076396,0.6295140767258264,0.6974281003808447,8.121587348928761,0.07928848171157524,0.02552082252019202
0,6.613226452905812,0.5792019357463906,2.3308163602384964,5.468872757035203,0.6068747318365493,0.5522785951812927,0.5545331617162722,8.545770156021394,0.07172530534584524,0.022526519953383624
0,6.813627254509019,1.8631893252125453,2.908804531241975,4.373751458184892,0.505756426628583,0.6457860105874402,0.8972597721712805,8.020063140298529,0.08070379016102745,0.02567453006425521
0,7.014028056112225,0.18242355547677,1.1288986739420424,6.001053196635534,0.6148703083094259,0.5224223158542336,0.37213831498017613,8.618917433252662,0.06921083039073132,0.02252085658853754
0,7.214428857715431,1.545045479198014,3.0428503596355267,4.5556067101134055,0.5540562175769967,0.6373599687274564,0.9191095046325642,8.10109249219487,0.07986504802303442,0.025057813734837304
0,7.414829659318637,0.45050785317244807,0.35529966418243586,5.925440330940267,0.5264788091053165,0.5676073366620292,0.34417008618857,8.483157041156042,0.07418678809106766,0.024554149458623865
0,7.615230460921844,1.0475602998902274,2.878602801434044,4.980426656502662,0.58678819986866,0.5991630582545784,0.7556446572984515,8.340179518478,0.07607917704466388,0.023640910606479458
0,7.81563126252505,1.872739974717466,2.5435048274858807,4.485161392043128,0.4720534899028326,0.6341885901953965,0.740472975026968,8.091934512852538,0.07969919201596631,0.02559627612539845
0,8.016032064128257,0.49317898753302153,2.166683514282278,5.568885328431896,0.6106779438914842,0.5442294121045836,0.5178182679878363,8.57332024521357,0.07101745936261229,0.02239928281540689
0,8.216432865731463,1.8285049962148359,2.9479879205476265,4.38412925283236,0.5138394349171318,0.6460928718342734,0.9141200262540781,8.020632215681514,0.08072515855307692,0.025631592451631668
0,8.41683366733467,0.1694057591151152,0.9359993289296075,6.045028183962617,0.6094242150082004,0.5234041391712417,0.35399075700249294,8.610070511388162,0.06935075404782884,0.02272731707631108
0,8.617234468937877,1.4736548417189819,3.040356991588677,4.609547924793427,0.5607327875929853,0.6333603196976889,0.9037967107419662,8.131407223233063,0.07946852837738591,0.024872414250039512
0,8.817635270541082,0.655391820973439,0.4732842882449711,5.74583625545903,0.4967646718388951,0.5861551285064037,0.4154503994083164,8.392663065602077,0.07581464383601319,0.02486731021828206
0,9.01803607214429,0.9570573806592052,2.8086716119172155,5.068311613037048,0.5907129485612392,0.5902807903435359,0.7176117009189371,8.38488793956671,0.07522306631737466,0.023386646031312117
0,9.218436873747494,1.9005356973195553,2.6447063036352216,4.435776656909911,0.4768539347021038,0.6379121741665152,0.7793930775825473,8.067972095290143,0.08002620689873709,0.025650525694731613
0,9.418837675350701,0.41211537162664075,1.9848120986989934,5.667266502035418,0.6140782067106242,0.537129612470132,0.48334964227006855,8.595025561933054,0.07040225348702134,0.02231430362385103
0,9.619238476953909,1.7863191660584894,2.9800195890327963,4.402510950062535,0.5220152431250593,0.6457917718700456,0.9260077894783154,8.026040130879206,0.08069139288169333,0.025568026385450107
0,9.819639278557114,0.17832492813522935,0.7650030634607768,6.0681945066174166,0.6010043965901002,0.5264802667128401,0.3391720447111406,8.59692901251371,0.06970478918851475,0.02299836164076821
0,10.02004008016032,1.3980033381141757,3.029948375407683,4.669665491342682,0.5668562448994032,0.6285023374433905,0.8835042816629539,8.165919800100973,0.07898430263817319,0.0246644177521015
0,10.220440881763528,1.2743596069223189,1.4690330258862165,5.138374588510858,0.47575391332495387,0.6036510669602666,0.5177461204411569,8.280209211664088,0.07710674056973527,0.025097685331945188
0,10.420841683366733,0.8655485074351675,2.722608018292723,5.160214530211728,0.5945455829916879,0.5810387282692429,0.6783262027439604,8.428397366976398,0.07434769754903904,0.023143898587792356
0,10.62124248496994,1.910966327129428,2.7273595400233988,4.402413498877163,0.482724797197458,0.6408438044999754,0.8143105191207624,8.04905354833992,0.08028186241897055,0.025685327784959473
0,10.821643286573147,0.33811689345438,1.7879740463355525,5.761817040928264,0.616712299327794,0.5312049415746835,0.4515762178738542,8.610530599182766,0.06989669944669745,0.0222766153069334
0,11.022044088176353,1.7374030392728226,3.005381185882548,4.428388641492288,0.5301390956952101,0.6448613180222809,0.9327438220666998,8.036348589035383,0.08059943070813547,0.025482656179620828
0,11.22244488977956,0.20952486393723027,0.6207440246788053,6.0694738474194185,0.5893361619004851,0.5318559075604576,0.3277335189602026,8.580223001987724,0.07030730735457989,0.023329714420452365
0,11.422845691382767,1.3185415871907438,3.010762971753639,4.735725923995439,0.5724145791780002,0.6227651432535508,0.8586092780667401,8.204082771332043,0.07841106126219102,0.024436547828610853
0,11.623246492985972,1.5699514454612706,1.9562704473978512,4.83834591280635,0.46883541444999466,0.6146676695163438,0.5863500456252069,8.212888532135043,0.07800392158127223,0.025270048443818173
0,11.823647294589179,0.7736879623946459,2.61888278301914,5.25562403703482,0.5984013516985855,0.5716650369964241,0.6385209077396856,8.469631755090909,0.07347631624239288,0.02291916332654467
0,12.024048096192384,1.9075281295357251,2.796119649051595,4.382002916224368,0.4894312892892957,0.6430835951495466,0.8452371583104086,8.034861474107704,0.08047555111189374,0.02570172698252876
0,12.224448897795591,0.27368707299076644,1.580404936966499,5.849874041392508,0.618142517794337,0.5266577321373656,0.42281740194898715,8.619726372116986,0.06951708562252995,0.0222911133570317
0,12.424849699398798,1.6823650952812799,3.024310242279478,4.461380267311566,0.538081447232284,0.6432697250989717,0.9342016993287594,8.051584755280665,0.08044439861546517,0.02537429937294583
0,12.625250501002004,0.2618617968310144,0.5046171960997243,6.049285057582074,0.5741095975404392,0.5398137607323017,0.3204882686081511,8.559938808205173,0.07119894195442887,0.02370893206511857
0,12.82565130260521,1.2356756765487384,2.9816587198390296,4.8074958646476,0.5774337741274482,0.6161514865679057,0.8295717322344864,8.245240116651836,0.07775145846575184,0.0241930472122965
0,13.026052104208418,1.7208327041140508,2.2165579147609593,4.67566621849847,0.46711371165805904,0.6225777118367245,0.6417464458073292,8.16466565947048,0.0786818916204343,0.02540332703466727
0,13.226452905811623,0.682548726318923,2.4965741246239865,5.353538682468162,0.6023149271740544,0.5624401608054777,0.5990226247944305,8.507444495556687,0.07263474714300869,0.022719364542029573
0,13.42685370741483,1.8926091590913903,2.8536517355119204,4.372621281228309,0.49674810448918777,0.6446854080952535,0.8719088559812953,8.025321697785218,0.08061228040889995,0.02569981526509383
0,13.627254509018037,0.2220057398648543,1.3688098257867651,5.927937122044505,0.6178880305016432,0.5236841382807047,0.397368697974442,8.622711321840297,0.06928107380964396,0.02236228738656258
0,13.827655310621243,1.6217025182169205,3.0367568539866077,4.5012283159280635,0.545717964625106,0.640969877691398,0.9302906912478953,8.071750550169343,0.08021997827375937,0.025241872837264385
0,14.02805611222445,0.3343627488923029,0.4160919194942319,6.007896036463798,0.5548392948757378,0.5507273089227821,0.3206769512845336,8.533683409379124,0.0724130511866567,0.0241112793098603
0,14.228456913827655,1.1498920168127125,2.9413183933790252,4.8846922267891,0.5819788060789715,0.6087044666953162,0.7969729205622175,8.288562451035691,0.0770134980774992,0.023939258148804186
0,14.428857715430862,1.8113634722478122,2.393155194734587,4.568954143141555,0.4682777343993322,0.6286850853264823,0.6903144801114736,8.126788733575227,0.07921564402042168,0.025506982860627327
0,14.629258517034069,0.5929440785164534,2.354697125604783,5.45325245123555,0.6062644603178627,0.5536030041768387,0.5604215783247156,8.540987097820398,0.0718428349175109,0.022549829641963174
0,14.829659318637274,1.8678493004245085,2.902020341132557,4.372896433771375,0.5045170861787196,0.6456843183875626,0.8942028031004132,8.020404476088832,0.08069565954111049,0.025679429524943984
0,15.030060120240481,0.18630439329877435,1.160390260156554,5.9925004436800995,0.6154695355497032,0.522447252613369,0.37526574270174906,8.619851908897937,0.06920651657294968,0.022494586988775808
0,15.230460921843688,1.555707106353806,3.0425523830233616,4.547813695344789,0.5529708057310984,0.6379053331246857,0.921018597442299,8.096792027427067,0.07991881726119737,0.02508442663694261
0,15.430861723446894,0.4317951061941521,0.3593562496752363,5.939832864075038,0.5307034222164341,0.5650567175902004,0.33845352415572266,8.492242620645053,0.07393246552792433,0.02449857630659345
0,15.6312625250501,1.0614818893104292,2.888127557572684,4.967176085272804,0.5861652828698325,0.6004970828144609,0.761390405472309,8.333199633081703,0.07620894342240797,0.023680925318006817
0,15.831663326653308,1.8664662384485138,2.5255642991585683,4.494640586714092,0.4714192516570455,0.6335226851981279,0.7340123465056011,8.096190923216207,0.07964096817277383,0.025585871008975917
0,16.032064128256515,0.5063629187165484,2.1936007505908193,5.553286818414193,0.6101018112331714,0.5454325093492094,0.5234296949960445,8.56938005257464,0.07112256104061958,0.022416531915766248
0,16.23246492985972,1.8344511650835043,2.942330143300164,4.381966317409074,0.5125625695818153,0.6460837476284451,0.9117959740996158,8.020229091344076,0.08072526039493398,0.02563962128611944
0,16.432865731462925,0.17003075910694182,0.9649528869116729,6.039464274899924,0.6104681673031209,0.5231155543696075,0.3566122278760784,8.611760411051725,0.0693153251960412,0.022690610734234118
0,16.633266533066134,1.4850826875157883,3.0412404899913543,4.600725500821465,0.5597262693149891,0.6340391471315063,0.9065172186873628,8.126394896756196,0.07953602308974021,0.02490287370584165
0,16.83366733466934,0.603400537517275,0.4173589810712642,5.794325908321181,0.5015097758550893,0.5830542224908425,0.39971282883789166,8.411053111825874,0.07557175355534179,0.024824134390336927
0,17.034068136272545,0.9712895326463054,2.8206289721294313,5.054292109906301,0.5901087633915779,0.5916986845842775,0.7236578018070946,8.377951036082788,0.07535877047827962,0.02342581137021209
0,17.234468937875754,1.8974739991445368,2.6303049651225408,4.442312988280662,0.4760270200422226,0.6373876072716826,0.7735905426540053,8.071359251307582,0.07998027505083881,0.025643381095856625
0,17.43486973947896,0.4243042306366963,2.0141393953825837,5.652177312613122,0.6135914967311515,0.5381604198798748,0.48853803421451586,8.592053225344607,0.07049097900887534,0.02232449392429472
0,17.635270541082164,1.7933596643929917,2.975477036212242,4.399137355929448,0.5207408638664287,0.6458798768905398,0.9244990577732324,8.024870838386983,0.08070044807760866,0.025579385567718035
0,17.835671342685373,0.17547120681784423,0.7898276935808499,6.066039222024151,0.6025171020159485,0.5258577825622425,0.3412526426269973,8.599212455337899,0.06963446802194839,0.02295217001202014
0,18.03607214428858,1.409954777181768,3.0321249100296894,4.659984869045651,0.5659500569555066,0.6293109704297063,0.8869564230892218,8.160332844194212,0.07906505296054174,0.024697907238554886
0,18.236472945891784,1.1979472906193491,1.341660383089401,5.214417220677033,0.4776734439269393,0.6014802550398431,0.5048081925073373,8.293774218793763,0.07693935334255789,0.02506664489317589
0,18.43687374749499,0.8797597296585522,2.7370478573585766,5.145739033177657,0.5939536118352475,0.582484637515733,0.6844570912154287,8.421787476414968,0.0744836259205718,0.023180469112468252
0,18.637274549098198,1.9103345245006809,2.715609128926374,4.4066549641250825,0.4817611717937667,0.6404390621682686,0.8091909303522666,8.051653112755956,0.0802466879683475,0.025681183701329987
0,18.837675350701403,0.34896971839602076,1.8191459771338705,5.747590924204401,0.6163729651883839,0.5320335470569282,0.456285225513325,8.608553856526715,0.06996687744219204,0.02227915587850247
0,19.03807615230461,1.7454021295745024,3.0018922533776866,4.423894695233912,0.5288905647623067,0.6450492975872097,0.9320505272352193,8.034423302062185,0.08061786524411309,0.02549741236083616
0,19.238476953907817,0.20327731675452426,0.64121750194536,6.07070217024768,0.5913647906408613,0.5308636774684052,0.32926444499030594,8.583025167302933,0.07019625205298333,0.023274890472419818
0,19.438877755511022,1.331055307411856,3.0143509778893054,4.725135475558699,0.5715925775248917,0.6237101064093336,0.8627420461946821,8.197970080918177,0.07850544960506106,0.024472915333030802
0,19.639278557114228,1.5378236689302622,1.9029964752758715,4.871741043471674,0.46946842123703814,0.6132242318403033,0.576928517225952,8.221656717445436,0.0778827191384645,0.025246325811317135
0,19.839679358717436,0.7878600316462908,2.636101505602939,5.240694847649676,0.597801736338996,0.5731106604616772,0.6446716418099829,8.463458826328601,0.07360962916253537,0.022952430779176303
0,20.04008016032064,1.908877897476603,2.7862997122591295,4.384380094909076,0.4883501189771648,0.6427814379247309,0.8407358862478338,8.036741820774072,0.08044993631343673,0.02570039552987905
0,20.240480961923847,0.2828494555520248,1.6127726896688632,5.8368933172371955,0.6180205189475658,0.5272589508362493,0.4270296598170571,8.618722727009766,0.06956653719732406,0.022285289165754348
0,20.440881763527056,1.69119452103972,3.0218239917525795,4.455860301593451,0.5368784637715748,0.6435598386632152,0.9343273314614546,8.04892491322416,0.08047270042652224,0.025392506776898832
0,20.64128256513026,0.2525177747212964,0.5206326611749539,6.053746150727719,0.5766937831366538,0.5384109083848644,0.321245295566866,8.563335223514214,0.07104174576086515,0.023648452095018344
0,20.841683366733466,1.2485908396598748,2.9868111097458616,4.796125296008832,0.5766943934514656,0.6172210908198602,0.8342719994004745,8.238765999199053,0.07785793659661518,0.024231245412531705
0,21.042084168336675,1.7026676436874308,2.1837754414530224,4.695970880394808,0.4671582139848368,0.6215056340161341,0.6338042445311878,8.171242403691142,0.0785889136529968,0.025385064866484494
0,21.24248496993988,0.6963686517907423,2.516470689254229,5.338472542835645,0.6017142132817331,0.5638278194941522,0.6050035551806897,8.501934746961588,0.0727603616629553,0.022748015204890955
0,21.442885771543086,1.8955670148293324,2.845524207324531,4.37338911347073,0.49559947527437753,0.6444809940637857,0.8681264069233582,8.026471874938354,0.08059532164028009,0.025701340963862184
0,21.643286573146295,0.22891250430188553,1.4009482640096427,5.916858592000366,0.6180551639984112,0.5240277644893103,0.4010198606488724,8.62264501822316,0.06930696736322463,0.022347621746152124
0,21.8436873747495,1.6312896318941552,3.0353088686176335,4.49472335801499,0.544582755627689,0.6413687795995368,0.9312358057479694,8.068363803072625,0.08025912981055676,0.025263589130043184
0,22.044088176352705,0.3219537372366181,0.42780091690203137,6.015652815305939,0.5580665511483001,0.5488554924473077,0.31989493114728107,8.538315076412601,0.07220680984407257,0.024049844583745983
0,22.244488977955914,1.1631504916268574,2.948262249510356,4.872576047507789,0.581312305501971,0.6098913446015918,0.8021478576772527,8.28185380177077,0.07713069333264241,0.023978390781203014
0,22.44488977955912,1.800178078271332,2.3695980767518763,4.582828847825188,0.46795603402123903,0.6278409326621562,0.6832279255449274,8.132071959455404,0.07914160587404905,0.025492804697209725
0,22.645290581162325,0.6064631883006179,2.377616066180894,5.437973561961739,0.6056638640060445,0.554915621516451,0.5662288271612047,8.53617813667465,0.0719595877087149,0.022573501320783423
0,22.845691382765533,1.8722048955939865,2.895174894561181,4.372277789049927,0.5033088417333276,0.6455695287387431,0.8910909163267523,8.020858664206145,0.0806861972857509,0.02568372542991128
0,23.04609218436874,0.19059811781058056,1.1917743935026235,5.983641050205956,0.6159995707933913,0.5225168302930907,0.3784342885135166,8.620647214955795,0.06920655032911759,0.022470155092383676
0,23.246492985971944,1.566154346135552,3.042135025216373,4.540239595571596,0.5518908002496354,0.6384275317677722,0.9227862174357696,8.092644510379383,0.07997042752979551,0.025110142241377077
0,23.44689378757515,0.4145684850069452,0.36509875459675034,5.952716405762367,0.5347452822017715,0.5626268553249674,0.33380139342226695,8.500318235399773,0.07368476590220673,0.02444218190327226
0,23.647294589178358,1.0751035362501256,2.897128030866508,4.954279015582552,0.5855456829580329,0.6017921622376368,0.7669791691144261,8.326353140872039,0.07633525462036035,0.023720356491325253
0,23.847695390781563,1.8598659862503706,2.5075612793122772,4.504307514700766,0.47083987393118565,0.6328579597517978,0.7276686612325013,8.100430378391161,0.07958252572392466,0.025575375631230125
0,24.04809619238477,0.5192431469108844,2.2192469586415586,5.538150626709624,0.609535111709157,0.5466195882059197,0.5289169402227039,8.565431348960503,0.07122652671449,0.02243422295360132
0,24.248496993987978,1.8400271768019898,2.9367148511090067,4.380052067221068,0.511333481092466,0.6460625811226722,0.9094495495268324,8.019943527823044,0.08072430966617838,0.02564694834624039
0,24.448897795591183,0.17114109644396425,0.9933667040104364,6.03361149257847,0.611404421465638,0.5228866778459847,0.3592178670653248,8.61329323539006,0.06928624621528377,0.02265682821701091
0,24.649298597194388,1.4960971404586272,3.041918951047173,4.592282164103822,0.5587330534155657,0.6346805003183758,0.9090502747863416,8.121614168506673,0.07959970273651616,0.02493199458303109
0,24.849699398797597,0.5643787456617931,0.38544232333176975,5.829731484675068,0.5061624515015984,0.5800944951980312,0.3860959921780339,8.427385650611503,0.07532896682216951,0.024780055697989346
0,25.050100200400802,0.9850624940315047,2.8318505644997973,5.040797742382808,0.5895205526690328,0.5930640548373447,0.7294907392690935,8.371196823601103,0.07548980948124989,0.023464015079804165
0,25.250501002004007,1.8940292497595672,2.615780358523232,4.449101040693951,0.47524695151364293,0.6368551281649663,0.7678286912191357,8.074797964602327,0.07993358990112215,0.025635932884684083
0,25.450901803607216,0.43641078995906796,2.0425272390688143,5.637296147314124,0.6130963713352795,0.5391984936091068,0.4936875028796595,8.58899279470597,0.07058054730662228,0.022335603053775605
0,25.65130260521042,1.8000697940677695,2.9708655949187834,4.396029829757755,0.5194927389024402,0.6459497340341467,0.9228799165846948,8.023859750101803,0.0807078361240645,0.02558989373036046
0,25.851703406813627,0.17318248596170932,0.8149792943251875,6.063378322665074,0.6039324548533268,0.5252979876103943,0.3433850251274514,8.601383198205179,0.06957094828972417,0.022908097559323413
0,26.052104208416836,1.4217062362213757,3.034053223128322,4.650530860500467,0.565034368981744,0.6300900748939403,0.890260335719989,8.154883279157533,0.07914274969364371,0.02473062588452301
0,26.25250501002004,1.1068091107949127,1.1884380683514224,5.304756977653087,0.47995183396406915,0.5991469282186744,0.49095012806420635,8.308560563820393,0.07676362445615294,0.025034544378793357
0,26.452905811623246,0.8937236600235401,2.7508533784360605,5.1315926266424485,0.5933711464324573,0.583902174631635,0.6904805488859701,8.415230986015658,0.07461720951759927,0.023216832429600303
0,26.653306613226455,1.9093950012067806,2.703655181685906,4.411144658418325,0.48082476923199013,0.6400234116560719,0.804024777277441,8.054337863004701,0.08021030201740698,0.025676679708852807
0,26.85370741482966,0.3599438402191662,1.8497760677652602,5.733346399319731,0.6160099982792449,0.5328866885687358,0.46102348663679793,8.606445537483753,0.07003935069309462,0.022282889320062758
0,27.054108216432866,1.7531286449866386,2.9982777048253717,4.419650791198898,0.5276542485802822,0.6452170287122898,0.9312338188023821,8.032650854861611,0.08063430509533438,0.025511355967660927
0,27.254509018036075,0.19761849711946725,0.6620722112786849,6.071403643357317,0.5932830771966618,0.5299445223470615,0.3308651550519917,8.585708773835025,0.0700933675004017,0.023222038091277045
0,27.45490981963928,1.343280389301023,3.0176464037616313,4.714861422019291,0.5707705326258704,0.6246167942997061,0.8667058335013271,8.192031872161408,0.07859602209867797,0.024508262883486377
0,27.655310621242485,1.5026418322784088,1.8449744585454928,4.907998600045251,0.4702164959408591,0.6117219622582926,0.5672944027821603,8.230780483823187,0.07775754433761478,0.025221925650567207
0,27.855711422845694,0.8018485555289241,2.6526518871078557,5.226035184706614,0.59721274792023,0.5745382636611637,0.6507375313418979,8.457294909674113,0.07374165219388773,0.02298576362168711
0,28.0561122244489,1.9099135750311098,2.776343928941947,4.386999370020577,0.4873003759492146,0.6424683197933235,0.8361982044081239,8.03871013315115,0.08042250140277991,0.025698645465292685
0,28.256513026052104,0.29220408782381385,1.6446947843361397,5.823818436229081,0.6178611447052073,0.5278907309517976,0.43127732162329396,8.617582727246834,0.06961883375708966,0.022280851520855283
0,28.45691382765531,1.6998583220428063,3.0192193992861194,4.450518732340029,0.5356779752914997,0.6438324147881371,0.9343326923978249,8.046383476586943,0.08049920972132381,0.025410047629249786
0,28.65731462925852,0.2437087331925309,0.5371599649613389,6.0576923554511035,0.5791678161739652,0.5370852619919916,0.32214142668431167,8.566589366890408,0.07089314122535932,0.023589090694771473
0,28.857715430861724,1.2613519402228541,2.991680833425671,4.784959513607525,0.5759516375263914,0.6182650235304532,0.8388585656327484,8.23238544942595,0.0779619028246008,0.024268899012361757
0,29.05811623246493,1.6829404819165565,2.1488490500123896,4.717717544278459,0.46727282919998725,0.620384637570396,0.6256677685289689,8.178105908949053,0.07849201337748883,0.025365983315453866
0,29.258517034068138,0.7103070937826038,2.5360320740858207,5.323358302744806,0.6011115652342793,0.565232015123398,0.6110381821960452,8.496289791421976,0.07288776904586046,0.022777500986115244
0,29.458917835671343,1.8983193215826712,2.8371410503882695,4.374381911285393,0.4944559127290824,0.6442628944260779,0.8642237482529249,8.027729954059176,0.08057645757685218,0.025702368107139655
0,29.65931863727455,0.23624243076286394,1.4334236256557924,5.905375394383586,0.6181741956595872,0.524414947007003,0.40478281608905314,8.622441553407759,0.06933686176922882,0.022334263924726212
0,29.859719438877757,1.6407540628271058,3.033660404410121,4.488377837070864,0.5434304558329508,0.6417487713683276,0.9320524652429247,8.065091361186456,0.08029615286565454,0.02528482636276084
0,30.060120240480963,0.3100738113247593,0.4401480507283175,6.022854821881631,0.5611826830784927,0.5470619843312658,0.31943836824309385,8.542659202197541,0.07200812478257253,0.0239882522890292
0,30.260521042084168,1.1763053531965098,2.954867316516745,4.86061878938709,0.5806352194190315,0.6110566835955789,0.8072441595298002,8.275191354536236,0.07724595563307537,0.024017355758118305
0,30.460921843687377,1.7882601334093997,2.345160179955339,4.597350229535143,0.46768481459946976,0.6269762998326971,0.6760880772733577,8.137465647412524,0.07906579222753124,0.025478198096173747
0,30.661322645290582,0.6199837036437231,2.399977940381775,5.422775742733219,0.6050638762933027,0.5562368281241754,0.5720421021042227,8.531278082820942,0.0720774379531839,0.022597903731612246
0,30.861723446893787,1.8763444015989204,2.888172325115846,4.371860350527009,0.5021126782761032,0.6454419690455806,0.8878868207283368,8.02141568308764,0.08067573472217618,0.025687597836835437
0,31.062124248496996,0.1952845714296723,1.2230766519400729,5.974485730860517,0.6164650507553544,0.5226293564806782,0.38164706811893945,8.621311090396857,0.0692107768927505,0.02244748718030235
0,31.2625250501002,1.5763300900299266,3.0414853982236263,4.53294630623532,0.5508043286467253,0.6389200251246067,0.9243943130692687,8.088673730451873,0.08001875266569711,0.025134995448088275
0,31.462925851703407,0.39845170074037406,0.3721387573532633,5.96444605251851,0.5386376387668957,0.5602964516099034,0.33001956551885797,8.507579480514524,0.07344269261927291,0.024384809240382617
