sim_id,time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
0,0.0,-0.17927947012433754,0.30451408473574465,0.028799626235752673,-0.35233931144132247,-0.6620036938758153,0.03724943485232334,-0.6082678170703393,0.9855789625477247,1.4207513548347395,-0.9750031706944701
0,0.08032128514056225,-0.19942442241726518,0.32191925039265484,0.05779248328617348,-0.3355850511215307,-0.646122153386875,-0.002133421406903941,-0.6457705700026095,0.9699351652130489,1.4335246625205764,-0.9541359430772686
0,0.1606425702811245,-0.22095435467131336,0.3374535656991787,0.08477374918475347,-0.3168031095932445,-0.6272851524307544,-0.03997751469695125,-0.6826143053639939,0.9523649651447512,1.4460800632813084,-0.933037906553734
0,0.24096385542168675,-0.2435693804301416,0.3509161268196452,0.10966200889857546,-0.29611120390084256,-0.6057704242005895,-0.07598724751754002,-0.7187375946293183,0.9329004468523413,1.4584153903614743,-0.9117181222536034
0,0.321285140562249,-0.26693149765826996,0.3621850552580653,0.13237692523590064,-0.27362090627958396,-0.5818980153952367,-0.10995244329324413,-0.7540754404723075,0.9115746855847031,1.4705280282899136,-0.89018639126994
0,0.40160642570281124,-0.2906946592810769,0.3712240165729312,0.152836073238052,-0.24944175778125394,-0.5559981690055199,-0.1417509751775226,-0.7885580162666249,0.8884219802888714,1.4824147713151696,-0.8684532639030257
0,0.4819277108433735,-0.3145323609429354,0.37807690839546493,0.17095291389752126,-0.22368579410840114,-0.5283823241682062,-0.1713391534331804,-0.8221098798117975,0.8634780122868595,1.494071651025418,-0.8465299731407424
0,0.5622489959839357,-0.33815860101541173,0.38285394794094374,0.18663609033272033,-0.19647236430936527,-0.49932161203106684,-0.19873327960296527,-0.8546496430983805,0.836779975337012,1.5054937658121388,-0.8244282793656247
0,0.642570281124498,-0.36134052719130716,0.38571336614048246,0.19979023549727817,-0.167933094107746,-0.46903482973158706,-0.22398677012610868,-0.8860900228429677,0.8083667256405085,1.5166751442685837,-0.8021602275471358
0,0.7228915662650602,-0.3839032323963416,0.38684251249386603,0.2103184754338854,-0.13821676223995166,-0.437685747953787,-0.24716691043702993,-0.9163381645074492,0.7782789901537556,1.5276086694236926,-0.7797378299706396
0,0.8032128514056225,-0.405728450661665,0.38644100647515695,0.21812677749572018,-0.10749372183460917,-0.405388283560568,-0.26833424452249915,-0.9452961268301473,0.7465596561125959,1.5382860835566603,-0.7571726962306442
0,0.8835341365461847,-0.4267493050316486,0.3847072761190559,0.22313019781831028,-0.07595932474687433,-0.37221755062581124,-0.28752646355067374,-0.9728614279683432,0.7132541506452216,1.5486980858074928,-0.7344756384667289
0,0.963855421686747,-0.44694305181738025,0.381828798871946,0.22526089128349178,-0.043835631950129926,-0.3382247886031742,-0.30474779303653593,-0.9989275779907655,0.6784109106452297,1.5588345271278283,-0.7116562845305094
0,1.0441767068273093,-0.4663232773839947,0.3779757275577124,0.22447743477387802,-0.011370581611884787,-0.30345430934132667,-0.3199643508121589,-1.0233845467425293,0.6420819399466521,1.5686846986939729,-0.6887227350803203
0,1.1244979919678715,-0.48493248145191903,0.3732972944937758,0.22077459265948138,0.021166171891978412,-0.2679606762748151,-0.33310561765085345,-1.0461191350938273,0.6043234529510974,1.5782377001610803,-0.6656813016859978
0,1.2048192771084336,-0.5028355500885685,0.3679203234893408,0.2141921947811329,0.053491247458719346,-0.23182427852721005,-0.3440718197899108,-1.0670152293648263,0.5651966091588482,1.587482863199472,-0.6425363603169971
0,1.285140562248996,-0.5201143209466964,0.36194923210561725,0.20482145070798685,0.08531926865936881,-0.19516340047771114,-0.3527465054860616,-1.08595392430504,0.5247683512376989,1.5964101950214606,-0.6192903465166232
0,1.3654618473895583,-0.5368632612820325,0.35546699726755215,0.19280698623837256,0.1163774188330172,-0.15814102087499685,-0.3590128810187536,-1.102813502616438,0.4831123694159285,1.6050107985350952,-0.5959439044977443
0,1.4457831325301205,-0.5531861853475574,0.3485366439863466,0.17834332606119113,0.14642101756827602,-0.12096510121555157,-0.362771705812248,-1.117469262845139,0.44031022775247286,1.6132772233470571,-0.5724961834948474
0,1.5261044176706826,-0.5691938999247905,0.3412028832119255,0.16166548326470057,0.1752476917903715,-0.08388209404824554,-0.3639580242960719,-1.1297931965578256,0.39645270349509715,1.6212037072661616,-0.5489452542013221
0,1.606425702811245,-0.5850026566764057,0.33349357092037496,0.143034553899387,0.202707654191668,-0.04716464548058277,-0.3625540343267685,-1.139653533205843,0.35164140988361847,1.628786281463445,-0.5252886006688927
0,1.6867469879518073,-0.600733285910069,0.3254206927984485,0.12272036530089211,0.22870823484120498,-0.011095612296568927,-0.35859608980948976,-1.146914198704467,0.30599079528684175,1.6360227316102134,-0.501523633117005
0,1.7670682730923695,-0.6165108717463387,0.3169806042984066,0.10098387942871105,0.2532119861559473,0.02404883732788278,-0.35217505973096064,-1.1514342726918445,0.25963063649002593,1.6429124276815898,-0.4776481672134191
0,1.8473895582329316,-0.6324647918455449,0.3081532779234492,0.07806197892997388,0.27622900524275396,0.058014342498142794,-0.3434306272906087,-1.1530675813786293,0.2127091691173169,1.6494560517960581,-0.4536608249929114
0,1.927710843373494,-0.6487288769885344,0.29890033057164156,0.05415653609595933,0.29780515563425947,0.0905797099753278,-0.33254117742871014,-1.1516626320594618,0.16539701963547487,1.6556552629767098,-0.42956132841266575
0,2.0080321285140563,-0.6654413397893929,0.2891616253721304,0.029428593759645558,0.3180083448780249,0.12156359660674819,-0.3197114105543583,-1.1470631897616506,0.11789211431751327,1.6615123391846502,-0.4053506740133103
0,2.0883534136546187,-0.682743968838267,0.2788502750977715,0.003997449340884213,0.3369149070146707,0.15082661568159067,-0.3051597185064765,-1.1391099280301018,0.07042572864864449,1.6670298318458945,-0.38103119225461035
0,2.1686746987951806,-0.7007798759424652,0.2678459397764645,-0.02205630474313713,0.3545976327440247,0.1782696901670418,-0.28910684975736434,-1.1276437688191776,0.02326978265685111,1.6722102593377386,-0.35660650541997624
0,2.248995983935743,-0.7196888131656126,0.2559864539704268,-0.048685078790940584,0.37111633989759696,0.20382980717782692,-0.2717667332528453,-1.1125117717054924,-0.023254657468637766,1.6770558564842188,-0.332081403146541
0,2.3293172690763053,-0.7395987542585908,0.24305811258816937,-0.07586723194629329,0.3865112891487667,0.22747433112152107,-0.2533397336360287,-1.0935767342851144,-0.06876801245237756,1.6815683893684779,-0.3074616556485299
0,2.4096385542168672,-0.7606121156529547,0.2287854963383732,-0.10359978447858045,0.4007993326227075,0.24919483574027895,-0.23400818692730882,-1.0707319754660691,-0.11282285867686205,1.685749039857326,-0.2827537833569097
0,2.4899598393574296,-0.7827848267028494,0.21282266256512178,-0.13189173105602364,0.413972452242505,0.26900114472653264,-0.21393383584378292,-1.0439229493295492,-0.1548964789849759,1.68959836236189,-0.25796479997886795
0,2.570281124497992,-0.8060967587561909,0.19474896690895757,-0.1607584922121499,0.42599826190968876,0.28691601478332984,-0.19325671575229628,-1.013177079618866,-0.19438856734402513,1.6931163158038771,-0.23310194572232498
0,2.6506024096385543,-0.8304133279623879,0.17407463884555532,-0.19021775661404083,0.436822052987534,0.30297069624950485,-0.1720950857870122,-0.978641986607472,-0.23062917591029503,1.6963023749343962,-0.20817243013578227
0,2.7309236947791167,-0.8554410858452001,0.15026296088703697,-0.22028669450731742,0.44636999752133427,0.3172014712037983,-0.15054610882539993,-0.940629415228417,-0.26290363924226634,1.6991557243771365,-0.183183210340705
0,2.8112449799196786,-0.880685238837764,0.12277611730993873,-0.2509802596246613,0.4545531408080126,0.3296471798310555,-0.12868712165101914,-0.8996572136790866,-0.29050129725687734,1.7016755323104564,-0.15814083921005506
0,2.891566265060241,-0.9054234887887856,0.0911482421947245,-0.2823100667770859,0.46127178817639264,0.34034767399877996,-0.10657746870657225,-0.856475403301088,-0.31279113690956434,1.70386128486818,-0.1330514247549807
0,2.9718875502008033,-0.9287150971649254,0.055079933142002276,-0.3142832001781047,0.46641982931814163,0.34934305544471805,-0.08426095954741653,-0.8120578947451951,-0.329318064846785,1.7057131366435077,-0.10792073806594252
0,3.0522088353413652,-0.9494610092231769,0.01453461465534369,-0.346900358844187,0.4698885035711019,0.35667345783499965,-0.061769006260434196,-0.7675442943664874,-0.3398996290673525,1.7072322045988526,-0.08275448289865914
0,3.1325301204819276,-0.9665159117544355,-0.03019441465571208,-0.3801530216429232,0.47156917966035067,0.3623790469943132,-0.0391243743074108,-0.72413083318047,-0.34469169760730467,1.7084207195835162,-0.057558693089923146
