system,min_denom,qmax,seed,exact,runtime_s
ellipse_71113,13,4,21,False,0.0055706329985696
ellipse_71113,13,4,22,False,0.0055443999990529
ellipse_71113,13,4,23,False,0.005569507000473
ellipse_71113,13,4,24,False,0.0056450219999533
ellipse_71113,13,4,25,False,0.0056223890023829
ellipse_71113,13,4,26,False,0.0056442830027663
ellipse_71113,13,4,27,False,0.0059742720004578
ellipse_71113,13,4,28,False,0.0055141430020739
ellipse_71113,13,4,29,False,0.0056226550004794
ellipse_71113,13,8,0,False,0.0057079329999396
ellipse_71113,13,8,1,False,0.0058236400000168
ellipse_71113,13,8,2,False,0.0056259099983435
ellipse_71113,13,8,3,False,0.0056839469980332
ellipse_71113,13,8,4,False,0.0057968130022345
ellipse_71113,13,8,5,False,0.0058030809996125
ellipse_71113,13,8,6,False,0.005701398000383
ellipse_71113,13,8,7,False,0.0056827989974408
ellipse_71113,13,8,8,False,0.0057017270009964
ellipse_71113,13,8,9,False,0.005731443001423
ellipse_71113,13,8,10,False,0.0056568350009911
ellipse_71113,13,8,11,False,0.0057527179997123
ellipse_71113,13,8,12,False,0.0055747869992046
ellipse_71113,13,8,13,False,0.0056219580001197
ellipse_71113,13,8,14,False,0.0057712599991646
ellipse_71113,13,8,15,False,0.0057067739980993
ellipse_71113,13,8,16,False,0.0057381070000701
ellipse_71113,13,8,17,False,0.0056963509996421
ellipse_71113,13,8,18,False,0.0056298370000149
ellipse_71113,13,8,19,False,0.0056654500003787
ellipse_71113,13,8,20,False,0.0058145980001427
ellipse_71113,13,8,21,False,0.0057985780003946
ellipse_71113,13,8,22,False,0.0057090740010607
ellipse_71113,13,8,23,False,0.0056070409991662
ellipse_71113,13,8,24,False,0.0056575240014353
ellipse_71113,13,8,25,False,0.0056373839979642
ellipse_71113,13,8,26,False,0.0057564260023355
ellipse_71113,13,8,27,False,0.0056665789998078
ellipse_71113,13,8,28,False,0.0056491190007363
ellipse_71113,13,8,29,False,0.0056646039993211
ellipse_71113,13,16,0,True,0.0371645870000065
ellipse_71113,13,16,1,True,0.0345092070019745
ellipse_71113,13,16,2,True,0.0358483950003574
ellipse_71113,13,16,3,True,0.0348612849993514
ellipse_71113,13,16,4,True,0.0345972510003775
ellipse_71113,13,16,5,True,0.0346633299996028
ellipse_71113,13,16,6,True,0.0343795730004785
ellipse_71113,13,16,7,True,0.034532786001364
ellipse_71113,13,16,8,True,0.0349334619968431
ellipse_71113,13,16,9,True,0.0345949190013925
ellipse_71113,13,16,10,True,0.0343068459987989
ellipse_71113,13,16,11,True,0.0347425410000141
ellipse_71113,13,16,12,True,0.0376614779997908
ellipse_71113,13,16,13,True,0.0342445169990242
ellipse_71113,13,16,14,True,0.0344044949997623
ellipse_71113,13,16,15,True,0.0348345170023094
ellipse_71113,13,16,16,True,0.0347732570007792
ellipse_71113,13,16,17,True,0.0346025350008858
ellipse_71113,13,16,18,True,0.0346364069991977
ellipse_71113,13,16,19,True,0.0344547509994299
ellipse_71113,13,16,20,True,0.0352724440017482
ellipse_71113,13,16,21,True,0.0347129389992915
ellipse_71113,13,16,22,True,0.0344615539979713
ellipse_71113,13,16,23,True,0.0348188079988176
ellipse_71113,13,16,24,True,0.0346083989970793
ellipse_71113,13,16,25,True,0.0374926959993899
ellipse_71113,13,16,26,True,0.0347782499993627
ellipse_71113,13,16,27,True,0.0343613639997784
ellipse_71113,13,16,28,True,0.0344607879997056
ellipse_71113,13,16,29,True,0.0345744549995288
ellipse_71113,13,32,0,True,0.0355682029985473
ellipse_71113,13,32,1,True,0.035631579998153
ellipse_71113,13,32,2,True,0.0354628860004595
ellipse_71113,13,32,3,True,0.0355311249986698
ellipse_71113,13,32,4,True,0.0354999589981162
ellipse_71113,13,32,5,True,0.0360572710014821
ellipse_71113,13,32,6,True,0.0353989819996058
ellipse_71113,13,32,7,True,0.035529327000404
ellipse_71113,13,32,8,True,0.0353000239992979
ellipse_71113,13,32,9,True,0.035494663999998
ellipse_71113,13,32,10,True,0.0353376029997889
ellipse_71113,13,32,11,True,0.0420105000011972
ellipse_71113,13,32,12,True,0.0359208020017831
ellipse_71113,13,32,13,True,0.0354884029984532
ellipse_71113,13,32,14,True,0.0367640750009741
ellipse_71113,13,32,15,True,0.0356281559979834
ellipse_71113,13,32,16,True,0.0353371460005291
ellipse_71113,13,32,17,True,0.0355798960008542
ellipse_71113,13,32,18,True,0.0357529600005364
ellipse_71113,13,32,19,True,0.036298210001405
ellipse_71113,13,32,20,True,0.0356446249970758
ellipse_71113,13,32,21,True,0.0355087789976096
ellipse_71113,13,32,22,True,0.0354243139991012
ellipse_71113,13,32,23,True,0.0353147649984748
ellipse_71113,13,32,24,True,0.0355301710005733
ellipse_71113,13,32,25,True,0.0352080640004714
ellipse_71113,13,32,26,True,0.0353665559996443
ellipse_71113,13,32,27,True,0.0362940470004105
ellipse_71113,13,32,28,True,0.0353841629985254
ellipse_71113,13,32,29,True,0.0368856280001637
ellipse_71113,13,64,0,True,0.037490014998184
ellipse_71113,13,64,1,True,0.037461201998667
ellipse_71113,13,64,2,True,0.0374785899984999
ellipse_71113,13,64,3,True,0.0375043359999835
ellipse_71113,13,64,4,True,0.0372797710006125
ellipse_71113,13,64,5,True,0.03750497999863
ellipse_71113,13,64,6,True,0.038131819001137
ellipse_71113,13,64,7,True,0.0374777610013552
ellipse_71113,13,64,8,True,0.0384802129992749
ellipse_71113,13,64,9,True,0.0376506749998952
ellipse_71113,13,64,10,True,0.0404024919989751
ellipse_71113,13,64,11,True,0.0375071400012529
ellipse_71113,13,64,12,True,0.0372686429982422
ellipse_71113,13,64,13,True,0.0376641449984163
ellipse_71113,13,64,14,True,0.0375612119969446
ellipse_71113,13,64,15,True,0.0405166939999617
ellipse_71113,13,64,16,True,0.0409417490009218
ellipse_71113,13,64,17,True,0.0375548390002222
ellipse_71113,13,64,18,True,0.0376502079998317
ellipse_71113,13,64,19,True,0.03758728899993
ellipse_71113,13,64,20,True,0.03744963400095
ellipse_71113,13,64,21,True,0.0395727420000184
ellipse_71113,13,64,22,True,0.037435109999933
ellipse_71113,13,64,23,True,0.0376124770009482
ellipse_71113,13,64,24,True,0.0378053839995118
ellipse_71113,13,64,25,True,0.0373956030016415
ellipse_71113,13,64,26,True,0.0376067069992132
ellipse_71113,13,64,27,True,0.0375920830010727
ellipse_71113,13,64,28,True,0.0375240460016357
ellipse_71113,13,64,29,True,0.0374945780022244
ellipse_131719,19,2,0,False,0.0055775969995011
ellipse_131719,19,2,1,False,0.0054594530010945
ellipse_131719,19,2,2,False,0.0056715270002314
ellipse_131719,19,2,3,False,0.00543626900253
ellipse_131719,19,2,4,False,0.0054240259996731
ellipse_131719,19,2,5,False,0.0054889250022824
ellipse_131719,19,2,6,False,0.00541685799908
ellipse_131719,19,2,7,False,0.0054776360011601
ellipse_131719,19,2,8,False,0.0055072809991543
ellipse_131719,19,2,9,False,0.0055599059996893
ellipse_131719,19,2,10,False,0.0054928339995967
ellipse_131719,19,2,11,False,0.005593552999926
ellipse_131719,19,2,12,False,0.0055303400004049
ellipse_131719,19,2,13,False,0.0054718209976272
ellipse_131719,19,2,14,False,0.0069679389998782
ellipse_131719,19,2,15,False,0.0055418330011889
ellipse_131719,19,2,16,False,0.0056413029997202
ellipse_131719,19,2,17,False,0.0055922030005604
ellipse_131719,19,2,18,False,0.0054588479979429
ellipse_131719,19,2,19,False,0.0055877519989735
ellipse_131719,19,2,20,False,0.0055407770014426
ellipse_131719,19,2,21,False,0.0054923860006965
ellipse_131719,19,2,22,False,0.0056011170017882
ellipse_131719,19,2,23,False,0.0059273939987178
ellipse_131719,19,2,24,False,0.0054719399995519
ellipse_131719,19,2,25,False,0.0055769339996913
ellipse_131719,19,2,26,False,0.0055291159987973
ellipse_131719,19,2,27,False,0.0054537559990421
ellipse_131719,19,2,28,False,0.0055093810005928
ellipse_131719,19,2,29,False,0.0055401350000465
ellipse_131719,19,4,0,False,0.0054954039987933
ellipse_131719,19,4,1,False,0.0055403859987563
ellipse_131719,19,4,2,False,0.0056353309992118
ellipse_131719,19,4,3,False,0.0055540759967698
ellipse_131719,19,4,4,False,0.0056285760001628
ellipse_131719,19,4,5,False,0.0056827209991752
ellipse_131719,19,4,6,False,0.0056903240001702
ellipse_131719,19,4,7,False,0.0055457859998568
ellipse_131719,19,4,8,False,0.0055599539991817
ellipse_131719,19,4,9,False,0.0055833420010458
ellipse_131719,19,4,10,False,0.0056361509996349
ellipse_131719,19,4,11,False,0.0054318830007105
ellipse_131719,19,4,12,False,0.005472088996612
ellipse_131719,19,4,13,False,0.0055950590030988
ellipse_131719,19,4,14,False,0.0055096550022426
ellipse_131719,19,4,15,False,0.0054849330008437
ellipse_131719,19,4,16,False,0.0078709660010645
ellipse_131719,19,4,17,False,0.0055714139998599
ellipse_131719,19,4,18,False,0.0054801490005047
ellipse_131719,19,4,19,False,0.0055968699998629
ellipse_131719,19,4,20,False,0.0056667030003154
ellipse_131719,19,4,21,False,0.0055863939996925
ellipse_131719,19,4,22,False,0.0054822089987283
ellipse_131719,19,4,23,False,0.0055847629992058
ellipse_131719,19,4,24,False,0.0054789509995316
ellipse_131719,19,4,25,False,0.0054823870013933
ellipse_131719,19,4,26,False,0.0056605550016683
ellipse_131719,19,4,27,False,0.0055226429976755
ellipse_131719,19,4,28,False,0.005555596002523
ellipse_131719,19,4,29,False,0.0055631260001973
ellipse_131719,19,8,0,False,0.005619026000204
ellipse_131719,19,8,1,False,0.0056445209993398
ellipse_131719,19,8,2,False,0.0058347940030216
ellipse_131719,19,8,3,False,0.0060765859998355
ellipse_131719,19,8,4,False,0.0060886430001119
ellipse_131719,19,8,5,False,0.0057085930020548
ellipse_131719,19,8,6,False,0.0058922709977196
ellipse_131719,19,8,7,False,0.0059900140004174
ellipse_131719,19,8,8,False,0.0057153989982907
ellipse_131719,19,8,9,False,0.0057243369992647
ellipse_131719,19,8,10,False,0.0058281679994252
ellipse_131719,19,8,11,False,0.0056851459994504
ellipse_131719,19,8,12,False,0.0056389870005659
ellipse_131719,19,8,13,False,0.0058508699985395
ellipse_131719,19,8,14,False,0.0058248559980711
ellipse_131719,19,8,15,False,0.0057367560002603
ellipse_131719,19,8,16,False,0.0056756919984763
ellipse_131719,19,8,17,False,0.005679436999344
ellipse_131719,19,8,18,False,0.0056316599984711
ellipse_131719,19,8,19,False,0.0057767489997786
ellipse_131719,19,8,20,False,0.005695003997971
ellipse_131719,19,8,21,False,0.0057892119984899
ellipse_131719,19,8,22,False,0.0057371720031369
ellipse_131719,19,8,23,False,0.0056503570012864
ellipse_131719,19,8,24,False,0.0056946400000015
ellipse_131719,19,8,25,False,0.0057023990011657
ellipse_131719,19,8,26,False,0.0056744730027276
ellipse_131719,19,8,27,False,0.0057518699977663
ellipse_131719,19,8,28,False,0.0058046220001415
ellipse_131719,19,8,29,False,0.0057975820018327
ellipse_131719,19,16,0,False,0.0059692319991881
ellipse_131719,19,16,1,False,0.0061818479989597
ellipse_131719,19,16,2,False,0.0059693439980037
ellipse_131719,19,16,3,False,0.0060299470023892
ellipse_131719,19,16,4,False,0.006009188000462
ellipse_131719,19,16,5,False,0.0059322920023987
ellipse_131719,19,16,6,False,0.0060998539993306
ellipse_131719,19,16,7,False,0.0059806770004797
ellipse_131719,19,16,8,False,0.005983416998788
ellipse_131719,19,16,9,False,0.006071317999158
ellipse_131719,19,16,10,False,0.0059713680020649
ellipse_131719,19,16,11,False,0.0059948810012429
ellipse_131719,19,16,12,False,0.0059507900004973
ellipse_131719,19,16,13,False,0.0059745409998868
ellipse_131719,19,16,14,False,0.0060097799978393
ellipse_131719,19,16,15,False,0.0060103220021119
ellipse_131719,19,16,16,False,0.0059819240013894
ellipse_131719,19,16,17,False,0.005960024001979
ellipse_131719,19,16,18,False,0.0060089220023655
ellipse_131719,19,16,19,False,0.0059914059966104
ellipse_131719,19,16,20,False,0.0060782830005337
ellipse_131719,19,16,21,False,0.0059847330012416
ellipse_131719,19,16,22,False,0.0059682700011762
ellipse_131719,19,16,23,False,0.005986305000988
ellipse_131719,19,16,24,False,0.0060012899994035
ellipse_131719,19,16,25,False,0.0059849550016224
ellipse_131719,19,16,26,False,0.0060367660007614
ellipse_131719,19,16,27,False,0.0059985650004819
ellipse_131719,19,16,28,False,0.0059851719997823
ellipse_131719,19,16,29,False,0.0061348140006884
ellipse_131719,19,32,0,True,0.0403493989979324
ellipse_131719,19,32,1,True,0.0357512010014033
ellipse_131719,19,32,2,True,0.0358683949998521
ellipse_131719,19,32,3,True,0.0358690680004656
ellipse_131719,19,32,4,True,0.0358418059986433
ellipse_131719,19,32,5,True,0.0357309050014009
ellipse_131719,19,32,6,True,0.0356252540004788
ellipse_131719,19,32,7,True,0.0356610210001235
ellipse_131719,19,32,8,True,0.0355850390005798
ellipse_131719,19,32,9,True,0.0355858269977034
ellipse_131719,19,32,10,True,0.0356469170001219
ellipse_131719,19,32,11,True,0.0354667309984506
ellipse_131719,19,32,12,True,0.036408885000128
ellipse_131719,19,32,13,True,0.0358176629997615
ellipse_131719,19,32,14,True,0.0355824520011083
ellipse_131719,19,32,15,True,0.0358475800021551
ellipse_131719,19,32,16,True,0.0358557719991949
ellipse_131719,19,32,17,True,0.0355315310007426
ellipse_131719,19,32,18,True,0.0363932139989628
ellipse_131719,19,32,19,True,0.035977854997327
ellipse_131719,19,32,20,True,0.0356131400003505
ellipse_131719,19,32,21,True,0.0355966540009831
ellipse_131719,19,32,22,True,0.0355394919970422
ellipse_131719,19,32,23,True,0.035709764000785
ellipse_131719,19,32,24,True,0.0357402199988428
ellipse_131719,19,32,25,True,0.0356137069975375
ellipse_131719,19,32,26,True,0.0353498580006998
ellipse_131719,19,32,27,True,0.0355826759987394
ellipse_131719,19,32,28,True,0.0357079629975487
ellipse_131719,19,32,29,True,0.0356982740013336
ellipse_131719,19,64,0,True,0.038478323000163
ellipse_131719,19,64,1,True,0.0431977890002599
ellipse_131719,19,64,2,True,0.0377525680014514
ellipse_131719,19,64,3,True,0.037667673001124
ellipse_131719,19,64,4,True,0.0378769439994357
ellipse_131719,19,64,5,True,0.0379155720002017
ellipse_131719,19,64,6,True,0.0390877550016739
ellipse_131719,19,64,7,True,0.0377415589973679
ellipse_131719,19,64,8,True,0.0381377550002071
ellipse_131719,19,64,9,True,0.0377852729980077
ellipse_131719,19,64,10,True,0.0377979440017952
ellipse_131719,19,64,11,True,0.0377703650010516
ellipse_131719,19,64,12,True,0.037661564998416
ellipse_131719,19,64,13,True,0.0377863819994672
ellipse_131719,19,64,14,True,0.037760265997349
ellipse_131719,19,64,15,True,0.037729372998001
ellipse_131719,19,64,16,True,0.0376857400005974
ellipse_131719,19,64,17,True,0.0379658599995309
ellipse_131719,19,64,18,True,0.0378541780009982
ellipse_131719,19,64,19,True,0.0377424070029519
ellipse_131719,19,64,20,True,0.0376897009991807
ellipse_131719,19,64,21,True,0.0402220270007092
ellipse_131719,19,64,22,True,0.0378530480011249
ellipse_131719,19,64,23,True,0.0377699970013054
ellipse_131719,19,64,24,True,0.0380650560000503
ellipse_131719,19,64,25,True,0.0379929999980959
ellipse_131719,19,64,26,True,0.0377801939976052
ellipse_131719,19,64,27,True,0.0377869500007364
ellipse_131719,19,64,28,True,0.0378590850014006
ellipse_131719,19,64,29,True,0.0380456749990116
ellipse_171923,23,2,0,False,0.0057365149987163
ellipse_171923,23,2,1,False,0.0057198059985239
ellipse_171923,23,2,2,False,0.0055539410022902
ellipse_171923,23,2,3,False,0.0055242409980564
ellipse_171923,23,2,4,False,0.0055086769971239
ellipse_171923,23,2,5,False,0.0054741239982831
ellipse_171923,23,2,6,False,0.0059363229993323
ellipse_171923,23,2,7,False,0.0054666940013703
ellipse_171923,23,2,8,False,0.0055056249984772
ellipse_171923,23,2,9,False,0.0055740569987392
ellipse_171923,23,2,10,False,0.0054975230013951
ellipse_171923,23,2,11,False,0.0055450040017603
ellipse_171923,23,2,12,False,0.0055444429999624
ellipse_171923,23,2,13,False,0.0060169089992996
ellipse_171923,23,2,14,False,0.0055251809972105
ellipse_171923,23,2,15,False,0.005431421999674
ellipse_171923,23,2,16,False,0.0055296409991569
ellipse_171923,23,2,17,False,0.0055077130018617
ellipse_171923,23,2,18,False,0.0054474250027851
ellipse_171923,23,2,19,False,0.0055408160005754
ellipse_171923,23,2,20,False,0.0055409190026693
ellipse_171923,23,2,21,False,0.0055594200021005
ellipse_171923,23,2,22,False,0.0055071839997253
ellipse_171923,23,2,23,False,0.0055285449998336
ellipse_171923,23,2,24,False,0.005460956999741
ellipse_171923,23,2,25,False,0.0056305629987036
ellipse_171923,23,2,26,False,0.0054610959996352
ellipse_171923,23,2,27,False,0.0054237299991655
ellipse_171923,23,2,28,False,0.0055599479965167
ellipse_171923,23,2,29,False,0.0054674079983669
ellipse_171923,23,4,0,False,0.0055290210002567
ellipse_171923,23,4,1,False,0.0055133230016508
ellipse_171923,23,4,2,False,0.0055801500020606
ellipse_171923,23,4,3,False,0.0054843200014147
ellipse_171923,23,4,4,False,0.0055810679987189
ellipse_171923,23,4,5,False,0.0055365020016324
ellipse_171923,23,4,6,False,0.0055316020007012
ellipse_171923,23,4,7,False,0.0065460039986646
ellipse_171923,23,4,8,False,0.0056102749986166
ellipse_171923,23,4,9,False,0.0055619590020796
ellipse_171923,23,4,10,False,0.00554602199918
ellipse_171923,23,4,11,False,0.0055521549984405
ellipse_171923,23,4,12,False,0.0055594199984625
ellipse_171923,23,4,13,False,0.0055801839989726
ellipse_171923,23,4,14,False,0.0054638809997413
ellipse_171923,23,4,15,False,0.0055478979993495
ellipse_171923,23,4,16,False,0.0055689189975964
ellipse_171923,23,4,17,False,0.0055384660008712
ellipse_171923,23,4,18,False,0.0055026170011842
ellipse_171923,23,4,19,False,0.0055597569989913
ellipse_171923,23,4,20,False,0.0055126510014815
ellipse_171923,23,4,21,False,0.0056441160013491
ellipse_171923,23,4,22,False,0.005584598002315
ellipse_171923,23,4,23,False,0.0055605929992452
ellipse_171923,23,4,24,False,0.005590189997747
ellipse_171923,23,4,25,False,0.0054948300021351
ellipse_171923,23,4,26,False,0.0055340149992844
ellipse_171923,23,4,27,False,0.0055605390007258
ellipse_171923,23,4,28,False,0.0056593699991935
ellipse_171923,23,4,29,False,0.0056181159998232
ellipse_171923,23,8,0,False,0.0057914889985113
ellipse_171923,23,8,1,False,0.0057198720023734
ellipse_171923,23,8,2,False,0.0056847339983505
ellipse_171923,23,8,3,False,0.0056264119994011
ellipse_171923,23,8,4,False,0.0059342429995012
ellipse_171923,23,8,5,False,0.0057389360008528
ellipse_171923,23,8,6,False,0.0056257249998452
ellipse_171923,23,8,7,False,0.0057239939997089
ellipse_171923,23,8,8,False,0.0058051589985552
ellipse_171923,23,8,9,False,0.0056965639996633
ellipse_171923,23,8,10,False,0.0082704449996526
ellipse_171923,23,8,11,False,0.0056997219980985
ellipse_171923,23,8,12,False,0.0056886359998316
ellipse_171923,23,8,13,False,0.0057713919995876
ellipse_171923,23,8,14,False,0.0056720070024312
ellipse_171923,23,8,15,False,0.0075289430023985
ellipse_171923,23,8,16,False,0.0057672500006447
ellipse_171923,23,8,17,False,0.0057712669986358
ellipse_171923,23,8,18,False,0.0057645770029921
ellipse_171923,23,8,19,False,0.0056936799992399
ellipse_171923,23,8,20,False,0.005650578001223
ellipse_171923,23,8,21,False,0.0057707949999894
ellipse_171923,23,8,22,False,0.0056974210019689
ellipse_171923,23,8,23,False,0.0057931599985749
ellipse_171923,23,8,24,False,0.0057253949998994
ellipse_171923,23,8,25,False,0.0056597369984956
ellipse_171923,23,8,26,False,0.0056834209972294
ellipse_171923,23,8,27,False,0.00653462199989
ellipse_171923,23,8,28,False,0.0057058249985857
ellipse_171923,23,8,29,False,0.0057759309966058
ellipse_171923,23,16,0,False,0.0060657169997284
ellipse_171923,23,16,1,False,0.0060085889999754
ellipse_171923,23,16,2,False,0.0060049519997846
ellipse_171923,23,16,3,False,0.0060243990010349
ellipse_171923,23,16,4,False,0.0059701530008169
ellipse_171923,23,16,5,False,0.0059543099996517
ellipse_171923,23,16,6,False,0.0074755319983523
ellipse_171923,23,16,7,False,0.0059712219990615
ellipse_171923,23,16,8,False,0.0059624339992296
ellipse_171923,23,16,9,False,0.0060169610005686
ellipse_171923,23,16,10,False,0.0060565109997696
ellipse_171923,23,16,11,False,0.0060118920009699
ellipse_171923,23,16,12,False,0.0059978629979013
ellipse_171923,23,16,13,False,0.006053992001398
ellipse_171923,23,16,14,False,0.0060313579997455
ellipse_171923,23,16,15,False,0.0060129299999971
ellipse_171923,23,16,16,False,0.0060021730023436
ellipse_171923,23,16,17,False,0.00608942299732
ellipse_171923,23,16,18,False,0.005951916999038
ellipse_171923,23,16,19,False,0.0059568910000962
ellipse_171923,23,16,20,False,0.0059378730002208
ellipse_171923,23,16,21,False,0.0059970490001433
ellipse_171923,23,16,22,False,0.0060172849989612
ellipse_171923,23,16,23,False,0.0061212150030769
ellipse_171923,23,16,24,False,0.0060263400009716
ellipse_171923,23,16,25,False,0.0060673629996017
ellipse_171923,23,16,26,False,0.0060487360024126
ellipse_171923,23,16,27,False,0.0060707189986715
ellipse_171923,23,16,28,False,0.0060272910013736
ellipse_171923,23,16,29,False,0.0060538230027304
ellipse_171923,23,32,0,True,0.038590739997744
ellipse_171923,23,32,1,True,0.0355994980018294
ellipse_171923,23,32,2,True,0.0357857599992712
ellipse_171923,23,32,3,True,0.0363485410016437
ellipse_171923,23,32,4,True,0.0357798710028873
ellipse_171923,23,32,5,True,0.0358371990005252
ellipse_171923,23,32,6,True,0.0361499710015777
ellipse_171923,23,32,7,True,0.0358616949997667
ellipse_171923,23,32,8,True,0.0359696089981298
ellipse_171923,23,32,9,True,0.0358667000000423
ellipse_171923,23,32,10,True,0.0377570529999502
ellipse_171923,23,32,11,True,0.0370989609982643
ellipse_171923,23,32,12,True,0.0361351200008357
ellipse_171923,23,32,13,True,0.0357978350002667
ellipse_171923,23,32,14,True,0.0359639339985733
ellipse_171923,23,32,15,True,0.0380745549991843
ellipse_171923,23,32,16,True,0.0380039190022216
ellipse_171923,23,32,17,True,0.0367301080004836
ellipse_171923,23,32,18,True,0.0358922910018009
ellipse_171923,23,32,19,True,0.0356566849986847
ellipse_171923,23,32,20,True,0.0375579850006033
ellipse_171923,23,32,21,True,0.0364233779982896
ellipse_171923,23,32,22,True,0.0358740669980761
ellipse_171923,23,32,23,True,0.0359457880003901
ellipse_171923,23,32,24,True,0.0358216189997619
ellipse_171923,23,32,25,True,0.035910705999413
ellipse_171923,23,32,26,True,0.0353798920004919
ellipse_171923,23,32,27,True,0.0357139589978032
ellipse_171923,23,32,28,True,0.0354997789982007
ellipse_171923,23,32,29,True,0.0358097560019814
ellipse_171923,23,64,0,True,0.0376930509992234
ellipse_171923,23,64,1,True,0.0375303710025036
ellipse_171923,23,64,2,True,0.0387208409993036
ellipse_171923,23,64,3,True,0.0380556150012125
ellipse_171923,23,64,4,True,0.0378055110013519
ellipse_171923,23,64,5,True,0.0378940949995012
ellipse_171923,23,64,6,True,0.0376464830005716
ellipse_171923,23,64,7,True,0.03884377400027
ellipse_171923,23,64,8,True,0.0378407950011023
ellipse_171923,23,64,9,True,0.0378501640007016
ellipse_171923,23,64,10,True,0.0377769759979855
ellipse_171923,23,64,11,True,0.0385792599990963
ellipse_171923,23,64,12,True,0.0376892029998998
ellipse_171923,23,64,13,True,0.0382478630017431
ellipse_171923,23,64,14,True,0.0396412740010418
ellipse_171923,23,64,15,True,0.0400925590001861
ellipse_171923,23,64,16,True,0.0373519890017632
ellipse_171923,23,64,17,True,0.0376503820007201
ellipse_171923,23,64,18,True,0.0376330260005488
ellipse_171923,23,64,19,True,0.0375843840010929
ellipse_171923,23,64,20,True,0.0375835630002256
ellipse_171923,23,64,21,True,0.037680444002035
ellipse_171923,23,64,22,True,0.0374246819992549
ellipse_171923,23,64,23,True,0.0376615229979506
ellipse_171923,23,64,24,True,0.0375884499990206
ellipse_171923,23,64,25,True,0.0401494680008909
ellipse_171923,23,64,26,True,0.0375160350013175
ellipse_171923,23,64,27,True,0.038740334999602
ellipse_171923,23,64,28,True,0.0373809140000958
ellipse_171923,23,64,29,True,0.0387466480024158
