system,n_vars,true_degree,sigma,seed,avi_cardinality,avi_runtime_sec,srgb_exact,avi_contains_true,avi_contains_srgb_generator,note
feynman_newtons_second_law,3,2,0.02,4,2,0.0060617923736572266,True,True,True,
feynman_newtons_second_law,3,2,0.02,5,2,0.0058498382568359375,True,True,True,
feynman_newtons_second_law,3,2,0.02,6,2,0.002890348434448242,True,True,True,
feynman_newtons_second_law,3,2,0.02,7,2,0.006354093551635742,True,True,True,
feynman_newtons_second_law,3,2,0.02,8,2,0.005965709686279297,True,True,True,
feynman_newtons_second_law,3,2,0.02,9,2,0.005918264389038086,True,True,True,
feynman_newtons_second_law,3,2,0.02,10,2,0.00597691535949707,True,True,True,
feynman_newtons_second_law,3,2,0.02,11,2,0.0029344558715820312,True,True,True,
feynman_newtons_second_law,3,2,0.02,12,2,0.0058841705322265625,True,True,True,
feynman_newtons_second_law,3,2,0.02,13,2,0.005839824676513672,True,True,True,
feynman_newtons_second_law,3,2,0.02,14,2,0.005989789962768555,True,True,True,
feynman_newtons_second_law,3,2,0.02,15,2,0.005926609039306641,True,True,True,
feynman_newtons_second_law,3,2,0.02,16,2,0.002894163131713867,True,True,True,
feynman_newtons_second_law,3,2,0.02,17,2,0.006432533264160156,True,True,True,
feynman_newtons_second_law,3,2,0.02,18,2,0.006002902984619141,True,True,True,
feynman_newtons_second_law,3,2,0.02,19,2,0.005986928939819336,True,True,True,
feynman_newtons_second_law,3,2,0.02,20,2,0.002872943878173828,True,True,True,
feynman_newtons_second_law,3,2,0.02,21,2,0.005884408950805664,True,True,True,
feynman_newtons_second_law,3,2,0.02,22,2,0.0063323974609375,True,True,True,
feynman_newtons_second_law,3,2,0.02,23,2,0.006189584732055664,True,True,True,
feynman_newtons_second_law,3,2,0.02,24,2,0.002922534942626953,True,True,True,
feynman_newtons_second_law,3,2,0.02,25,2,0.0029006004333496094,True,True,True,
feynman_newtons_second_law,3,2,0.02,26,2,0.0028922557830810547,True,True,True,
feynman_newtons_second_law,3,2,0.02,27,2,0.0058917999267578125,True,True,True,
feynman_newtons_second_law,3,2,0.02,28,2,0.006111860275268555,True,True,True,
feynman_newtons_second_law,3,2,0.02,29,2,0.0060269832611083984,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,0,1,0.014418363571166992,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,1,1,0.020201921463012695,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,2,1,0.013814926147460938,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,3,1,0.013712406158447266,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,4,1,0.013386011123657227,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,5,1,0.014586687088012695,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,6,1,0.014020204544067383,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,7,1,0.013900279998779297,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,8,1,0.013942956924438477,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,9,1,0.013937711715698242,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,10,1,0.013924360275268555,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,11,1,0.013762712478637695,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,12,1,0.013689517974853516,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,13,1,0.02092289924621582,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,14,1,0.020338773727416992,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,15,1,0.02059340476989746,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,16,1,0.020455598831176758,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,17,1,0.020624637603759766,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,18,1,0.013868331909179688,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,19,1,0.013747215270996094,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,20,1,0.013741731643676758,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,21,1,0.020566940307617188,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,22,1,0.021699190139770508,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,23,1,0.013835906982421875,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,24,1,0.014115571975708008,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,25,1,0.01359248161315918,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,26,1,0.013776063919067383,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,27,1,0.013885974884033203,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,28,1,0.014876842498779297,True,True,True,
feynman_angular_momentum_2d,5,2,0.0,29,1,0.01396799087524414,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,0,1,0.013843059539794922,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,1,1,0.01395416259765625,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,2,1,0.013852119445800781,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,3,1,0.014098405838012695,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,4,1,0.013873815536499023,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,5,1,0.013797521591186523,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,6,1,0.013848543167114258,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,7,1,0.013814926147460938,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,8,1,0.0138397216796875,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,9,1,0.014037132263183594,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,10,1,0.01376962661743164,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,11,1,0.013752460479736328,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,12,1,0.013755559921264648,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,13,1,0.013909578323364258,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,14,1,0.013793230056762695,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,15,1,0.013708114624023438,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,16,1,0.013758420944213867,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,17,1,0.013822555541992188,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,18,1,0.01467585563659668,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,19,1,0.013805866241455078,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,20,1,0.013908863067626953,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,21,1,0.013767480850219727,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,22,1,0.013791084289550781,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,23,1,0.013667821884155273,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,24,1,0.013852357864379883,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,25,1,0.013702154159545898,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,26,1,0.013794183731079102,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,27,1,0.01385354995727539,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,28,1,0.013764619827270508,True,True,True,
feynman_angular_momentum_2d,5,2,0.01,29,1,0.013965129852294922,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,0,1,0.013939619064331055,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,1,1,0.01395559310913086,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,2,1,0.014024972915649414,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,3,1,0.013913393020629883,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,4,1,0.013888835906982422,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,5,1,0.014151573181152344,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,6,1,0.013916492462158203,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,7,1,0.013944625854492188,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,8,1,0.014124631881713867,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,9,1,0.013943910598754883,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,10,1,0.013865470886230469,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,11,1,0.013795614242553711,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,12,1,0.013890743255615234,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,13,1,0.013817310333251953,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,14,1,0.014154911041259766,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,15,1,0.013952016830444336,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,16,1,0.01367330551147461,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,17,1,0.013829469680786133,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,18,1,0.014107704162597656,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,19,1,0.013931989669799805,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,20,1,0.0139617919921875,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,21,1,0.013802528381347656,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,22,1,0.013854265213012695,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,23,1,0.013822793960571289,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,24,1,0.01391911506652832,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,25,1,0.013844728469848633,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,26,1,0.013723134994506836,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,27,1,0.013883829116821289,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,28,1,0.01374506950378418,True,True,True,
feynman_angular_momentum_2d,5,2,0.02,29,1,0.013974666595458984,True,True,True,
feynman_I.12.2,5,3,0.0,0,1,0.22527694702148438,True,True,True,
feynman_I.12.2,5,3,0.0,1,1,0.2343158721923828,True,True,True,
feynman_I.12.2,5,3,0.0,2,1,0.26087069511413574,True,True,True,
feynman_I.12.2,5,3,0.0,3,1,0.24823403358459473,True,True,True,
feynman_I.12.2,5,3,0.0,4,1,0.19472479820251465,True,True,True,
feynman_I.12.2,5,3,0.0,5,1,0.21431899070739746,True,True,True,
feynman_I.12.2,5,3,0.0,6,1,0.19919705390930176,True,True,True,
feynman_I.12.2,5,3,0.0,7,1,0.20073342323303223,True,True,True,
feynman_I.12.2,5,3,0.0,8,1,0.24240612983703613,True,True,True,
feynman_I.12.2,5,3,0.0,9,1,0.19638705253601074,True,True,True,
feynman_I.12.2,5,3,0.0,10,1,0.24149513244628906,True,True,True,
feynman_I.12.2,5,3,0.0,11,1,0.2203664779663086,True,True,True,
feynman_I.12.2,5,3,0.0,12,1,0.2414720058441162,True,True,True,
feynman_I.12.2,5,3,0.0,13,1,0.23362374305725098,True,True,True,
feynman_I.12.2,5,3,0.0,14,1,0.2222144603729248,True,True,True,
feynman_I.12.2,5,3,0.0,15,1,0.2370011806488037,True,True,True,
feynman_I.12.2,5,3,0.0,16,1,0.23080205917358398,True,True,True,
feynman_I.12.2,5,3,0.0,17,1,0.20866823196411133,True,True,True,
feynman_I.12.2,5,3,0.0,18,1,0.2191479206085205,True,True,True,
feynman_I.12.2,5,3,0.0,19,1,0.1851816177368164,True,True,True,
feynman_I.12.2,5,3,0.0,20,1,0.27817296981811523,True,True,True,
feynman_I.12.2,5,3,0.0,21,1,0.18802738189697266,True,True,True,
feynman_I.12.2,5,3,0.0,22,1,0.16305088996887207,True,True,True,
feynman_I.12.2,5,3,0.0,23,1,0.231842041015625,True,True,True,
feynman_I.12.2,5,3,0.0,24,1,0.24644970893859863,True,True,True,
feynman_I.12.2,5,3,0.0,25,1,0.21249890327453613,True,True,True,
feynman_I.12.2,5,3,0.0,26,1,0.22199702262878418,True,True,True,
feynman_I.12.2,5,3,0.0,27,1,0.26567840576171875,True,True,True,
feynman_I.12.2,5,3,0.0,28,1,0.24163460731506348,True,True,True,
feynman_I.12.2,5,3,0.0,29,1,0.20719456672668457,True,True,True,
feynman_I.12.2,5,3,0.01,0,10,0.21944618225097656,False,False,False,
feynman_I.12.2,5,3,0.01,1,10,0.1904754638671875,False,False,False,
feynman_I.12.2,5,3,0.01,2,10,0.16428327560424805,False,False,False,
feynman_I.12.2,5,3,0.01,3,10,0.16810178756713867,False,False,False,
feynman_I.12.2,5,3,0.01,4,10,0.16402769088745117,False,False,False,
feynman_I.12.2,5,3,0.01,5,10,0.19392800331115723,False,False,False,
feynman_I.12.2,5,3,0.01,6,10,0.19492483139038086,False,False,False,
feynman_I.12.2,5,3,0.01,7,10,0.17401480674743652,False,False,False,
feynman_I.12.2,5,3,0.01,8,10,0.18074369430541992,False,False,False,
feynman_I.12.2,5,3,0.01,9,10,0.1701946258544922,False,False,False,
feynman_I.12.2,5,3,0.01,10,10,0.186781644821167,False,False,False,
feynman_I.12.2,5,3,0.01,11,10,0.1637096405029297,False,False,False,
feynman_I.12.2,5,3,0.01,12,10,0.15953874588012695,False,False,False,
feynman_I.12.2,5,3,0.01,13,10,0.1800549030303955,False,False,False,
feynman_I.12.2,5,3,0.01,14,10,0.1816878318786621,False,False,False,
feynman_I.12.2,5,3,0.01,15,10,0.18473410606384277,False,False,False,
feynman_I.12.2,5,3,0.01,16,10,0.17513394355773926,False,False,False,
feynman_I.12.2,5,3,0.01,17,10,0.15454840660095215,False,False,False,
feynman_I.12.2,5,3,0.01,18,10,0.1761794090270996,False,False,False,
feynman_I.12.2,5,3,0.01,19,10,0.1656022071838379,False,False,False,
feynman_I.12.2,5,3,0.01,20,10,0.1679997444152832,False,False,False,
feynman_I.12.2,5,3,0.01,21,10,0.17403817176818848,False,False,False,
feynman_I.12.2,5,3,0.01,22,10,0.18824005126953125,False,False,False,
feynman_I.12.2,5,3,0.01,23,10,0.17016124725341797,False,False,False,
feynman_I.12.2,5,3,0.01,24,10,0.13365817070007324,False,False,False,
feynman_I.12.2,5,3,0.01,25,10,0.17130208015441895,False,False,False,
feynman_I.12.2,5,3,0.01,26,10,0.17566657066345215,False,False,False,
feynman_I.12.2,5,3,0.01,27,10,0.15654492378234863,False,False,False,
feynman_I.12.2,5,3,0.01,28,10,0.15699052810668945,False,False,False,
feynman_I.12.2,5,3,0.01,29,10,0.1930994987487793,False,False,False,
feynman_I.12.2,5,3,0.02,0,13,0.15491700172424316,False,False,False,
feynman_I.12.2,5,3,0.02,1,13,0.17500853538513184,False,False,False,
feynman_I.12.2,5,3,0.02,2,13,0.13434696197509766,False,False,False,
feynman_I.12.2,5,3,0.02,3,13,0.15150809288024902,False,False,False,
feynman_I.12.2,5,3,0.02,4,13,0.14912796020507812,False,False,False,
feynman_I.12.2,5,3,0.02,5,13,0.15267157554626465,False,False,False,
feynman_I.12.2,5,3,0.02,6,13,0.15544557571411133,False,False,False,
feynman_I.12.2,5,3,0.02,7,13,0.16074514389038086,False,False,False,
feynman_I.12.2,5,3,0.02,8,13,0.16467905044555664,False,False,False,
feynman_I.12.2,5,3,0.02,9,13,0.15416550636291504,False,False,False,
feynman_I.12.2,5,3,0.02,10,13,0.1589677333831787,False,False,False,
feynman_I.12.2,5,3,0.02,11,13,0.13567185401916504,False,False,False,
feynman_I.12.2,5,3,0.02,12,13,0.15606975555419922,False,False,False,
feynman_I.12.2,5,3,0.02,13,13,0.1504805088043213,False,False,False,
feynman_I.12.2,5,3,0.02,14,13,0.14525246620178223,False,False,False,
feynman_I.12.2,5,3,0.02,15,13,0.12198185920715332,False,False,False,
feynman_I.12.2,5,3,0.02,16,13,0.1334059238433838,False,False,False,
feynman_I.12.2,5,3,0.02,17,13,0.16899347305297852,False,False,False,
feynman_I.12.2,5,3,0.02,18,13,0.15252971649169922,False,False,False,
feynman_I.12.2,5,3,0.02,19,13,0.15185546875,False,False,False,
feynman_I.12.2,5,3,0.02,20,13,0.1545865535736084,False,False,False,
feynman_I.12.2,5,3,0.02,21,13,0.1625986099243164,False,False,False,
feynman_I.12.2,5,3,0.02,22,13,0.1440434455871582,False,False,False,
feynman_I.12.2,5,3,0.02,23,14,0.17536187171936035,False,False,False,
feynman_I.12.2,5,3,0.02,24,13,0.1556711196899414,False,False,False,
feynman_I.12.2,5,3,0.02,25,13,0.1662907600402832,False,False,False,
feynman_I.12.2,5,3,0.02,26,13,0.14632368087768555,False,False,False,
feynman_I.12.2,5,3,0.02,27,13,0.15033626556396484,False,False,False,
feynman_I.12.2,5,3,0.02,28,13,0.15945792198181152,False,False,False,
feynman_I.12.2,5,3,0.02,29,14,0.15483903884887695,False,False,False,
feynman_kinematics_position,4,3,0.0,0,1,0.07782578468322754,True,True,True,
feynman_kinematics_position,4,3,0.0,1,1,0.05297732353210449,True,True,True,
feynman_kinematics_position,4,3,0.0,2,1,0.053429365158081055,True,True,True,
feynman_kinematics_position,4,3,0.0,3,1,0.05709719657897949,True,True,True,
feynman_kinematics_position,4,3,0.0,4,1,0.05089879035949707,True,True,True,
feynman_kinematics_position,4,3,0.0,5,1,0.055846452713012695,True,True,True,
feynman_kinematics_position,4,3,0.0,6,1,0.055126190185546875,True,True,True,
feynman_kinematics_position,4,3,0.0,7,1,0.05378246307373047,True,True,True,
feynman_kinematics_position,4,3,0.0,8,1,0.10314416885375977,True,True,True,
feynman_kinematics_position,4,3,0.0,9,1,0.06170916557312012,True,True,True,
feynman_kinematics_position,4,3,0.0,10,1,0.04953360557556152,True,True,True,
feynman_kinematics_position,4,3,0.0,11,1,0.06621074676513672,True,True,True,
feynman_kinematics_position,4,3,0.0,12,1,0.05308055877685547,True,True,True,
feynman_kinematics_position,4,3,0.0,13,1,0.05011129379272461,True,True,True,
feynman_kinematics_position,4,3,0.0,14,1,0.06742262840270996,True,True,True,
feynman_kinematics_position,4,3,0.0,15,1,0.04510903358459473,True,True,True,
feynman_kinematics_position,4,3,0.0,16,1,0.048377037048339844,True,True,True,
feynman_kinematics_position,4,3,0.0,17,1,0.05416536331176758,True,True,True,
feynman_kinematics_position,4,3,0.0,18,1,0.05095791816711426,True,True,True,
feynman_kinematics_position,4,3,0.0,19,1,0.0666196346282959,True,True,True,
feynman_kinematics_position,4,3,0.0,20,1,0.06444525718688965,True,True,True,
feynman_kinematics_position,4,3,0.0,21,1,0.06563210487365723,True,True,True,
feynman_kinematics_position,4,3,0.0,22,1,0.06636595726013184,True,True,True,
feynman_kinematics_position,4,3,0.0,23,1,0.05192732810974121,True,True,True,
feynman_kinematics_position,4,3,0.0,24,1,0.04948759078979492,True,True,True,
feynman_kinematics_position,4,3,0.0,25,1,0.06148934364318848,True,True,True,
feynman_kinematics_position,4,3,0.0,26,1,0.04511713981628418,True,True,True,
feynman_kinematics_position,4,3,0.0,27,1,0.08383655548095703,True,True,True,
feynman_kinematics_position,4,3,0.0,28,1,0.040630340576171875,True,True,True,
feynman_kinematics_position,4,3,0.0,29,1,0.04824352264404297,True,True,True,
feynman_kinematics_position,4,3,0.01,0,5,0.060629844665527344,True,True,True,
feynman_kinematics_position,4,3,0.01,1,6,0.06451010704040527,True,True,True,
feynman_kinematics_position,4,3,0.01,2,5,0.07215595245361328,True,True,True,
feynman_kinematics_position,4,3,0.01,3,4,0.06045842170715332,True,True,True,
feynman_kinematics_position,4,3,0.01,4,6,0.09018588066101074,True,True,True,
feynman_kinematics_position,4,3,0.01,5,6,0.06271791458129883,True,True,True,
feynman_kinematics_position,4,3,0.01,6,5,0.06702017784118652,True,True,True,
feynman_kinematics_position,4,3,0.01,7,6,0.0601961612701416,True,True,True,
feynman_kinematics_position,4,3,0.01,8,5,0.07101869583129883,True,True,True,
feynman_kinematics_position,4,3,0.01,9,5,0.08656740188598633,True,True,True,
feynman_kinematics_position,4,3,0.01,10,6,0.05318498611450195,True,True,True,
feynman_kinematics_position,4,3,0.01,11,6,0.06873035430908203,True,True,True,
feynman_kinematics_position,4,3,0.01,12,6,0.06470489501953125,True,True,True,
feynman_kinematics_position,4,3,0.01,13,5,0.06993603706359863,True,True,True,
feynman_kinematics_position,4,3,0.01,14,6,0.05330634117126465,True,True,True,
feynman_kinematics_position,4,3,0.01,15,6,0.06313490867614746,True,True,True,
feynman_kinematics_position,4,3,0.01,16,6,0.07082080841064453,True,True,True,
feynman_kinematics_position,4,3,0.01,17,5,0.06450128555297852,True,True,True,
feynman_kinematics_position,4,3,0.01,18,6,0.07668924331665039,True,True,True,
feynman_kinematics_position,4,3,0.01,19,6,0.0591273307800293,True,True,True,
feynman_kinematics_position,4,3,0.01,20,6,0.0650949478149414,True,True,True,
feynman_kinematics_position,4,3,0.01,21,5,0.0651402473449707,True,True,True,
feynman_kinematics_position,4,3,0.01,22,5,0.05746960639953613,True,True,True,
feynman_kinematics_position,4,3,0.01,23,6,0.056139230728149414,True,True,True,
feynman_kinematics_position,4,3,0.01,24,6,0.0816946029663086,True,True,True,
feynman_kinematics_position,4,3,0.01,25,6,0.06860780715942383,True,True,True,
feynman_kinematics_position,4,3,0.01,26,6,0.07383084297180176,True,True,True,
feynman_kinematics_position,4,3,0.01,27,6,0.06758928298950195,True,True,True,
feynman_kinematics_position,4,3,0.01,28,6,0.06670498847961426,True,True,True,
feynman_kinematics_position,4,3,0.01,29,6,0.0525212287902832,True,True,True,
feynman_kinematics_position,4,3,0.02,0,9,0.06609535217285156,True,False,False,
feynman_kinematics_position,4,3,0.02,1,9,0.061118364334106445,True,False,False,
feynman_kinematics_position,4,3,0.02,2,9,0.0777425765991211,True,False,False,
feynman_kinematics_position,4,3,0.02,3,9,0.0677957534790039,True,False,False,
feynman_kinematics_position,4,3,0.02,4,9,0.08315658569335938,True,False,False,
feynman_kinematics_position,4,3,0.02,5,9,0.0836184024810791,True,False,False,
feynman_kinematics_position,4,3,0.02,6,9,0.0621790885925293,True,False,False,
feynman_kinematics_position,4,3,0.02,7,9,0.07474851608276367,True,False,False,
feynman_kinematics_position,4,3,0.02,8,9,0.08786845207214355,True,False,False,
feynman_kinematics_position,4,3,0.02,9,9,0.10478019714355469,True,False,False,
feynman_kinematics_position,4,3,0.02,10,9,0.07483553886413574,True,False,False,
feynman_kinematics_position,4,3,0.02,11,9,0.07620048522949219,True,False,False,
feynman_kinematics_position,4,3,0.02,12,9,0.07205343246459961,True,False,False,
feynman_kinematics_position,4,3,0.02,13,9,0.07810044288635254,True,False,False,
feynman_kinematics_position,4,3,0.02,14,9,0.06771135330200195,True,False,False,
feynman_kinematics_position,4,3,0.02,15,9,0.07822465896606445,True,False,False,
feynman_kinematics_position,4,3,0.02,16,9,0.08505368232727051,True,False,False,
feynman_kinematics_position,4,3,0.02,17,9,0.08025264739990234,True,False,False,
feynman_kinematics_position,4,3,0.02,18,9,0.07855415344238281,True,False,False,
feynman_kinematics_position,4,3,0.02,19,9,0.0749504566192627,True,False,False,
feynman_kinematics_position,4,3,0.02,20,9,0.09042787551879883,True,False,False,
feynman_kinematics_position,4,3,0.02,21,9,0.0699312686920166,True,False,False,
feynman_kinematics_position,4,3,0.02,22,9,0.0594172477722168,True,False,False,
feynman_kinematics_position,4,3,0.02,23,9,0.0812990665435791,True,False,False,
feynman_kinematics_position,4,3,0.02,24,9,0.08454442024230957,True,False,False,
feynman_kinematics_position,4,3,0.02,25,9,0.06622862815856934,True,False,False,
feynman_kinematics_position,4,3,0.02,26,9,0.07356142997741699,True,False,False,
feynman_kinematics_position,4,3,0.02,27,9,0.08255577087402344,True,False,False,
feynman_kinematics_position,4,3,0.02,28,9,0.06897425651550293,True,False,False,
feynman_kinematics_position,4,3,0.02,29,9,0.05502438545227051,True,False,False,
