name,sigma,seed,degree,srgb_exact,srgb_red,null_exact,null_red,sindy_st_exact,sindy_st_red,runtime,note
parallel_axis_theorem,0.05,4,3,False,1,False,1,False,35,5.697,
parallel_axis_theorem,0.05,5,3,False,1,False,1,False,35,6.014,
parallel_axis_theorem,0.05,6,3,False,1,False,1,False,35,6.001,
parallel_axis_theorem,0.05,7,3,False,1,False,1,False,35,5.857,
parallel_axis_theorem,0.05,8,3,False,1,False,1,False,35,5.777,
parallel_axis_theorem,0.05,9,3,False,1,False,1,False,35,5.9,
parallel_axis_theorem,0.05,10,3,False,1,False,1,False,35,5.522,
parallel_axis_theorem,0.05,11,3,False,1,False,1,False,35,5.922,
parallel_axis_theorem,0.05,12,3,False,1,False,1,False,35,5.647,
parallel_axis_theorem,0.05,13,3,False,1,False,1,False,35,5.757,
parallel_axis_theorem,0.05,14,3,False,1,False,1,False,35,5.754,
parallel_axis_theorem,0.05,15,3,False,1,False,1,False,35,5.755,
parallel_axis_theorem,0.05,16,3,False,1,False,1,False,35,5.72,
parallel_axis_theorem,0.05,17,3,False,1,False,1,False,35,5.571,
parallel_axis_theorem,0.05,18,3,False,1,False,1,False,35,5.836,
parallel_axis_theorem,0.05,19,3,False,1,False,1,False,35,5.639,
parallel_axis_theorem,0.05,20,3,False,1,False,1,False,35,5.673,
parallel_axis_theorem,0.05,21,3,False,1,False,1,False,35,5.802,
parallel_axis_theorem,0.05,22,3,False,1,False,1,False,35,5.906,
parallel_axis_theorem,0.05,23,3,False,1,False,1,False,35,5.943,
parallel_axis_theorem,0.05,24,3,False,1,False,1,False,35,5.819,
parallel_axis_theorem,0.05,25,3,False,1,False,1,False,35,5.687,
parallel_axis_theorem,0.05,26,3,False,1,False,1,False,35,5.539,
parallel_axis_theorem,0.05,27,3,False,1,False,1,False,35,6.201,
parallel_axis_theorem,0.05,28,3,False,1,False,1,False,35,5.836,
parallel_axis_theorem,0.05,29,3,False,1,False,1,False,35,5.816,
gravitational_pe_orbit,0.0,0,3,True,1,True,1,True,55,3.594,
gravitational_pe_orbit,0.0,1,3,True,1,True,1,True,55,3.447,
gravitational_pe_orbit,0.0,2,3,True,1,True,1,True,55,3.124,
gravitational_pe_orbit,0.0,3,3,True,1,True,1,True,55,3.16,
gravitational_pe_orbit,0.0,4,3,True,1,True,1,True,55,3.458,
gravitational_pe_orbit,0.0,5,3,True,1,True,1,True,55,3.01,
gravitational_pe_orbit,0.0,6,3,True,1,True,1,True,55,3.136,
gravitational_pe_orbit,0.0,7,3,True,1,True,1,True,55,3.278,
gravitational_pe_orbit,0.0,8,3,True,1,True,1,True,55,3.152,
gravitational_pe_orbit,0.0,9,3,True,1,True,1,True,55,3.009,
gravitational_pe_orbit,0.0,10,3,True,1,True,1,True,55,3.24,
gravitational_pe_orbit,0.0,11,3,True,1,True,1,True,55,3.433,
gravitational_pe_orbit,0.0,12,3,True,1,True,1,True,55,3.187,
gravitational_pe_orbit,0.0,13,3,True,1,True,1,True,55,3.113,
gravitational_pe_orbit,0.0,14,3,True,1,True,1,True,55,3.21,
gravitational_pe_orbit,0.0,15,3,True,1,True,1,True,55,3.074,
gravitational_pe_orbit,0.0,16,3,True,1,True,1,True,55,3.198,
gravitational_pe_orbit,0.0,17,3,True,1,True,1,True,55,3.145,
gravitational_pe_orbit,0.0,18,3,True,1,True,1,True,55,3.313,
gravitational_pe_orbit,0.0,19,3,True,1,True,1,True,55,3.279,
gravitational_pe_orbit,0.0,20,3,True,1,True,1,True,55,3.16,
gravitational_pe_orbit,0.0,21,3,True,1,True,1,True,55,3.097,
gravitational_pe_orbit,0.0,22,3,True,1,True,1,True,55,3.335,
gravitational_pe_orbit,0.0,23,3,True,1,True,1,True,55,3.326,
gravitational_pe_orbit,0.0,24,3,True,1,True,1,True,55,3.165,
gravitational_pe_orbit,0.0,25,3,True,1,True,1,True,55,3.051,
gravitational_pe_orbit,0.0,26,3,True,1,True,1,True,55,3.652,
gravitational_pe_orbit,0.0,27,3,True,1,True,1,True,55,3.31,
gravitational_pe_orbit,0.0,28,3,True,1,True,1,True,55,3.457,
gravitational_pe_orbit,0.0,29,3,True,1,True,1,True,55,3.338,
gravitational_pe_orbit,0.02,0,3,False,1,False,0,False,56,14.353,
gravitational_pe_orbit,0.02,1,3,False,1,False,0,False,56,13.61,
gravitational_pe_orbit,0.02,2,3,False,1,False,0,False,56,14.662,
gravitational_pe_orbit,0.02,3,3,False,1,False,0,False,56,13.967,
gravitational_pe_orbit,0.02,4,3,False,1,False,0,False,56,14.568,
gravitational_pe_orbit,0.02,5,3,False,1,False,0,False,56,14.166,
gravitational_pe_orbit,0.02,6,3,False,1,False,0,False,56,14.892,
gravitational_pe_orbit,0.02,7,3,False,1,False,0,False,56,14.268,
gravitational_pe_orbit,0.02,8,3,False,1,False,0,False,56,15.728,
gravitational_pe_orbit,0.02,9,3,False,1,False,0,False,56,13.695,
gravitational_pe_orbit,0.02,10,3,False,1,False,0,False,56,13.541,
gravitational_pe_orbit,0.02,11,3,False,1,False,0,False,56,14.306,
gravitational_pe_orbit,0.02,12,3,False,1,False,0,False,56,13.016,
gravitational_pe_orbit,0.02,13,3,False,1,False,0,False,56,13.51,
gravitational_pe_orbit,0.02,14,3,False,1,False,0,False,56,13.926,
gravitational_pe_orbit,0.02,15,3,False,1,False,0,False,56,14.079,
gravitational_pe_orbit,0.02,16,3,False,1,False,0,False,56,14.062,
gravitational_pe_orbit,0.02,17,3,False,1,False,0,False,56,13.654,
gravitational_pe_orbit,0.02,18,3,False,1,False,0,False,56,13.337,
gravitational_pe_orbit,0.02,19,3,False,1,False,0,False,56,13.861,
gravitational_pe_orbit,0.02,20,3,False,1,False,0,False,56,13.256,
gravitational_pe_orbit,0.02,21,3,False,1,False,0,False,56,13.165,
gravitational_pe_orbit,0.02,22,3,False,1,False,0,False,56,13.515,
gravitational_pe_orbit,0.02,23,3,False,1,False,0,False,56,14.012,
gravitational_pe_orbit,0.02,24,3,False,1,False,0,False,56,14.453,
gravitational_pe_orbit,0.02,25,3,False,1,False,0,False,56,14.16,
gravitational_pe_orbit,0.02,26,3,False,1,False,0,False,56,14.173,
gravitational_pe_orbit,0.02,27,3,False,1,False,0,False,56,13.914,
gravitational_pe_orbit,0.02,28,3,False,1,False,0,False,56,13.911,
gravitational_pe_orbit,0.02,29,3,False,1,False,0,False,56,14.421,
gravitational_pe_orbit,0.05,0,3,False,1,False,0,False,56,12.663,
gravitational_pe_orbit,0.05,1,3,False,1,False,0,False,56,12.741,
gravitational_pe_orbit,0.05,2,3,False,1,False,0,False,56,13.228,
gravitational_pe_orbit,0.05,3,3,False,1,False,0,False,56,13.251,
gravitational_pe_orbit,0.05,4,3,False,1,False,0,False,56,13.313,
gravitational_pe_orbit,0.05,5,3,False,1,False,0,False,56,11.766,
gravitational_pe_orbit,0.05,6,3,False,1,False,0,False,56,13.518,
gravitational_pe_orbit,0.05,7,3,False,1,False,0,False,56,12.669,
gravitational_pe_orbit,0.05,8,3,False,1,False,0,False,56,12.504,
gravitational_pe_orbit,0.05,9,3,False,1,False,0,False,56,13.492,
gravitational_pe_orbit,0.05,10,3,False,1,False,0,False,56,13.464,
gravitational_pe_orbit,0.05,11,3,False,1,False,0,False,56,13.435,
gravitational_pe_orbit,0.05,12,3,False,1,False,0,False,56,12.985,
gravitational_pe_orbit,0.05,13,3,False,1,False,0,False,56,13.135,
gravitational_pe_orbit,0.05,14,3,False,1,False,0,False,55,12.391,
gravitational_pe_orbit,0.05,15,3,False,1,False,0,False,56,13.083,
gravitational_pe_orbit,0.05,16,3,False,1,False,0,False,56,13.079,
gravitational_pe_orbit,0.05,17,3,False,1,False,0,False,56,13.343,
gravitational_pe_orbit,0.05,18,3,False,1,False,0,False,56,12.606,
gravitational_pe_orbit,0.05,19,3,False,1,False,0,False,55,13.385,
gravitational_pe_orbit,0.05,20,3,False,1,False,0,False,55,12.818,
gravitational_pe_orbit,0.05,21,3,False,1,False,0,False,56,12.905,
gravitational_pe_orbit,0.05,22,3,False,1,False,0,False,56,14.528,
gravitational_pe_orbit,0.05,23,3,False,1,False,0,False,56,13.485,
gravitational_pe_orbit,0.05,24,3,False,1,False,0,False,55,12.746,
gravitational_pe_orbit,0.05,25,3,False,1,False,0,False,55,13.341,
gravitational_pe_orbit,0.05,26,3,False,1,False,0,False,56,14.412,
gravitational_pe_orbit,0.05,27,3,False,1,False,0,False,56,12.659,
gravitational_pe_orbit,0.05,28,3,False,1,False,0,False,56,12.313,
gravitational_pe_orbit,0.05,29,3,False,1,False,0,False,55,12.58,
algebraic_cubic_toy,0.0,0,3,True,1,True,1,True,4,0.45,
algebraic_cubic_toy,0.0,1,3,True,1,True,1,True,4,0.405,
algebraic_cubic_toy,0.0,2,3,True,1,True,1,True,3,0.397,
algebraic_cubic_toy,0.0,3,3,True,1,True,1,True,3,0.53,
algebraic_cubic_toy,0.0,4,3,True,1,True,1,True,3,0.419,
algebraic_cubic_toy,0.0,5,3,True,1,True,1,True,3,0.424,
algebraic_cubic_toy,0.0,6,3,True,1,True,1,True,3,0.413,
algebraic_cubic_toy,0.0,7,3,True,1,True,1,True,4,0.39,
algebraic_cubic_toy,0.0,8,3,True,1,True,1,True,3,0.412,
algebraic_cubic_toy,0.0,9,3,True,1,True,1,True,3,0.407,
algebraic_cubic_toy,0.0,10,3,True,1,True,1,True,3,0.401,
algebraic_cubic_toy,0.0,11,3,True,1,True,1,True,4,0.396,
algebraic_cubic_toy,0.0,12,3,True,1,True,1,True,3,0.401,
algebraic_cubic_toy,0.0,13,3,True,1,True,1,True,4,0.395,
algebraic_cubic_toy,0.0,14,3,True,1,True,1,True,4,0.4,
algebraic_cubic_toy,0.0,15,3,True,1,True,1,True,4,0.381,
algebraic_cubic_toy,0.0,16,3,True,1,True,1,True,4,0.409,
algebraic_cubic_toy,0.0,17,3,True,1,True,1,True,4,0.389,
algebraic_cubic_toy,0.0,18,3,True,1,True,1,True,3,0.412,
algebraic_cubic_toy,0.0,19,3,True,1,True,1,True,3,0.374,
algebraic_cubic_toy,0.0,20,3,True,1,True,1,True,3,0.395,
algebraic_cubic_toy,0.0,21,3,True,1,True,1,True,3,0.397,
algebraic_cubic_toy,0.0,22,3,True,1,True,1,True,3,0.385,
algebraic_cubic_toy,0.0,23,3,True,1,True,1,True,3,0.402,
algebraic_cubic_toy,0.0,24,3,True,1,True,1,True,3,0.402,
algebraic_cubic_toy,0.0,25,3,True,1,True,1,True,3,0.41,
algebraic_cubic_toy,0.0,26,3,True,1,True,1,True,3,0.387,
algebraic_cubic_toy,0.0,27,3,True,1,True,1,True,4,0.384,
algebraic_cubic_toy,0.0,28,3,True,1,True,1,True,4,0.383,
algebraic_cubic_toy,0.0,29,3,True,1,True,1,True,3,0.397,
algebraic_cubic_toy,0.02,0,3,True,1,False,1,False,10,2.673,
algebraic_cubic_toy,0.02,1,3,True,1,False,1,False,10,2.482,
algebraic_cubic_toy,0.02,2,3,True,1,False,1,False,10,2.391,
algebraic_cubic_toy,0.02,3,3,True,1,False,1,False,10,2.392,
algebraic_cubic_toy,0.02,4,3,True,1,False,1,False,9,2.466,
algebraic_cubic_toy,0.02,5,3,True,1,False,1,False,9,2.224,
algebraic_cubic_toy,0.02,6,3,True,1,False,1,False,9,2.238,
algebraic_cubic_toy,0.02,7,3,True,1,False,1,False,10,2.436,
algebraic_cubic_toy,0.02,8,3,True,1,False,1,False,10,2.486,
algebraic_cubic_toy,0.02,9,3,True,1,False,1,False,10,2.503,
algebraic_cubic_toy,0.02,10,3,True,1,False,1,False,10,2.482,
algebraic_cubic_toy,0.02,11,3,True,1,False,1,False,10,2.482,
algebraic_cubic_toy,0.02,12,3,True,1,False,1,False,10,2.412,
algebraic_cubic_toy,0.02,13,3,True,1,False,1,False,10,2.506,
algebraic_cubic_toy,0.02,14,3,True,1,False,1,False,10,2.396,
algebraic_cubic_toy,0.02,15,3,True,1,False,1,False,10,2.384,
algebraic_cubic_toy,0.02,16,3,True,1,False,1,False,9,2.397,
algebraic_cubic_toy,0.02,17,3,True,1,False,1,False,10,2.342,
algebraic_cubic_toy,0.02,18,3,True,1,False,1,False,10,2.283,
algebraic_cubic_toy,0.02,19,3,True,1,False,1,False,9,2.34,
algebraic_cubic_toy,0.02,20,3,True,1,False,1,False,9,2.329,
algebraic_cubic_toy,0.02,21,3,True,1,False,1,False,10,2.471,
algebraic_cubic_toy,0.02,22,3,True,1,False,1,False,10,2.478,
algebraic_cubic_toy,0.02,23,3,True,1,False,1,False,9,2.155,
algebraic_cubic_toy,0.02,24,3,True,1,False,1,False,9,2.411,
algebraic_cubic_toy,0.02,25,3,True,1,False,1,False,10,2.376,
algebraic_cubic_toy,0.02,26,3,True,1,False,1,False,9,2.331,
algebraic_cubic_toy,0.02,27,3,True,1,False,1,False,10,2.532,
algebraic_cubic_toy,0.02,28,3,True,1,False,1,False,10,2.36,
algebraic_cubic_toy,0.02,29,3,True,1,False,1,False,9,2.205,
algebraic_cubic_toy,0.05,0,3,False,1,False,1,False,9,2.066,
algebraic_cubic_toy,0.05,1,3,False,1,False,1,False,9,1.824,
algebraic_cubic_toy,0.05,2,3,False,1,False,1,False,10,2.573,
algebraic_cubic_toy,0.05,3,3,False,1,False,1,False,10,1.864,
algebraic_cubic_toy,0.05,4,3,False,1,False,1,False,10,2.026,
algebraic_cubic_toy,0.05,5,3,False,1,False,1,False,10,1.836,
algebraic_cubic_toy,0.05,6,3,False,1,False,1,False,10,1.849,
algebraic_cubic_toy,0.05,7,3,False,1,False,1,False,10,1.894,
algebraic_cubic_toy,0.05,8,3,False,1,False,1,False,10,2.502,
algebraic_cubic_toy,0.05,9,3,False,1,False,1,False,9,1.701,
algebraic_cubic_toy,0.05,10,3,False,1,False,1,False,10,1.852,
algebraic_cubic_toy,0.05,11,3,False,1,False,1,False,10,1.801,
algebraic_cubic_toy,0.05,12,3,False,1,False,1,False,10,1.935,
algebraic_cubic_toy,0.05,13,3,False,1,False,1,False,9,1.791,
algebraic_cubic_toy,0.05,14,3,False,1,False,1,False,10,1.848,
algebraic_cubic_toy,0.05,15,3,False,1,False,1,False,10,1.802,
algebraic_cubic_toy,0.05,16,3,False,1,False,1,False,10,1.851,
algebraic_cubic_toy,0.05,17,3,False,1,False,1,False,10,1.957,
algebraic_cubic_toy,0.05,18,3,False,1,False,1,False,10,1.835,
algebraic_cubic_toy,0.05,19,3,False,1,False,1,False,10,1.918,
algebraic_cubic_toy,0.05,20,3,False,1,False,1,False,10,1.854,
algebraic_cubic_toy,0.05,21,3,False,1,False,1,False,10,2.005,
algebraic_cubic_toy,0.05,22,3,False,1,False,1,False,10,1.877,
algebraic_cubic_toy,0.05,23,3,False,1,False,1,False,10,1.875,
algebraic_cubic_toy,0.05,24,3,False,1,False,1,False,10,1.827,
algebraic_cubic_toy,0.05,25,3,False,1,False,1,False,10,1.935,
algebraic_cubic_toy,0.05,26,3,False,1,False,1,False,10,1.891,
algebraic_cubic_toy,0.05,27,3,False,1,False,1,False,10,1.868,
algebraic_cubic_toy,0.05,28,3,False,1,False,1,False,10,1.906,
algebraic_cubic_toy,0.05,29,3,False,1,False,1,False,10,1.902,
polarization_correction,0.0,0,3,True,1,True,1,True,54,3.358,
polarization_correction,0.0,1,3,True,1,True,1,True,54,3.382,
polarization_correction,0.0,2,3,True,1,True,1,True,54,3.429,
polarization_correction,0.0,3,3,True,1,True,1,True,54,3.713,
polarization_correction,0.0,4,3,True,1,True,1,True,54,3.505,
polarization_correction,0.0,5,3,True,1,True,1,True,54,3.65,
polarization_correction,0.0,6,3,True,1,True,1,True,54,3.488,
polarization_correction,0.0,7,3,True,1,True,1,True,54,3.286,
polarization_correction,0.0,8,3,True,1,True,1,True,54,3.389,
polarization_correction,0.0,9,3,True,1,True,1,True,54,3.564,
polarization_correction,0.0,10,3,True,1,True,1,True,54,3.536,
polarization_correction,0.0,11,3,True,1,True,1,True,54,3.478,
polarization_correction,0.0,12,3,True,1,True,1,True,54,3.406,
polarization_correction,0.0,13,3,True,1,True,1,True,54,3.41,
polarization_correction,0.0,14,3,True,1,True,1,True,54,3.488,
polarization_correction,0.0,15,3,True,1,True,1,True,54,3.326,
polarization_correction,0.0,16,3,True,1,True,1,True,54,3.221,
polarization_correction,0.0,17,3,True,1,True,1,True,54,3.674,
polarization_correction,0.0,18,3,True,1,True,1,True,54,3.536,
polarization_correction,0.0,19,3,True,1,True,1,True,54,3.293,
polarization_correction,0.0,20,3,True,1,True,1,True,54,3.319,
polarization_correction,0.0,21,3,True,1,True,1,True,54,3.055,
polarization_correction,0.0,22,3,True,1,True,1,True,54,3.198,
polarization_correction,0.0,23,3,True,1,True,1,True,54,3.581,
polarization_correction,0.0,24,3,True,1,True,1,True,54,3.654,
polarization_correction,0.0,25,3,True,1,True,1,True,54,3.312,
polarization_correction,0.0,26,3,True,1,True,1,True,54,3.335,
polarization_correction,0.0,27,3,True,1,True,1,True,54,3.272,
polarization_correction,0.0,28,3,True,1,True,1,True,54,3.205,
polarization_correction,0.0,29,3,True,1,True,1,True,54,3.45,
polarization_correction,0.02,0,3,False,1,False,1,False,56,16.214,
polarization_correction,0.02,1,3,False,1,False,1,False,56,16.814,
polarization_correction,0.02,2,3,False,1,False,1,False,56,19.129,
polarization_correction,0.02,3,3,False,1,False,1,False,56,18.251,
polarization_correction,0.02,4,3,False,1,False,1,False,56,15.968,
polarization_correction,0.02,5,3,False,1,False,1,False,56,18.124,
polarization_correction,0.02,6,3,False,1,False,1,False,56,17.921,
polarization_correction,0.02,7,3,False,1,False,1,False,56,17.036,
polarization_correction,0.02,8,3,False,1,False,1,False,56,16.091,
polarization_correction,0.02,9,3,False,1,False,1,False,56,16.905,
polarization_correction,0.02,10,3,False,1,False,1,False,56,15.913,
polarization_correction,0.02,11,3,False,1,False,1,False,56,17.52,
polarization_correction,0.02,12,3,False,0,False,1,False,56,16.442,
polarization_correction,0.02,13,3,False,1,False,1,False,56,16.228,
polarization_correction,0.02,14,3,False,1,False,1,False,56,18.013,
polarization_correction,0.02,15,3,False,1,False,1,False,56,17.855,
polarization_correction,0.02,16,3,False,1,False,1,False,56,15.638,
polarization_correction,0.02,17,3,False,1,False,1,False,56,17.419,
polarization_correction,0.02,18,3,False,1,False,1,False,56,17.168,
polarization_correction,0.02,19,3,False,1,False,1,False,56,16.771,
polarization_correction,0.02,20,3,False,1,False,1,False,56,17.544,
polarization_correction,0.02,21,3,False,1,False,1,False,56,17.374,
polarization_correction,0.02,22,3,False,1,False,1,False,56,17.389,
polarization_correction,0.02,23,3,False,1,False,1,False,56,16.682,
polarization_correction,0.02,24,3,False,1,False,1,False,56,17.344,
polarization_correction,0.02,25,3,False,1,False,1,False,56,17.182,
polarization_correction,0.02,26,3,False,1,False,1,False,56,15.957,
polarization_correction,0.02,27,3,False,1,False,1,False,56,16.131,
polarization_correction,0.02,28,3,False,1,False,1,False,56,18.939,
polarization_correction,0.02,29,3,False,1,False,1,False,56,17.588,
polarization_correction,0.05,0,3,False,1,False,1,False,56,14.3,
polarization_correction,0.05,1,3,False,1,False,1,False,56,15.269,
polarization_correction,0.05,2,3,False,1,False,1,False,56,16.414,
polarization_correction,0.05,3,3,False,1,False,1,False,56,15.633,
polarization_correction,0.05,4,3,False,1,False,1,False,56,14.957,
polarization_correction,0.05,5,3,False,1,False,1,False,56,16.881,
polarization_correction,0.05,6,3,False,1,False,1,False,56,16.004,
polarization_correction,0.05,7,3,False,1,False,1,False,56,14.52,
polarization_correction,0.05,8,3,False,1,False,1,False,56,14.098,
polarization_correction,0.05,9,3,False,1,False,1,False,56,15.76,
polarization_correction,0.05,10,3,False,1,False,1,False,56,15.4,
polarization_correction,0.05,11,3,False,1,False,1,False,56,15.082,
polarization_correction,0.05,12,3,False,1,False,1,False,56,15.589,
polarization_correction,0.05,13,3,False,1,False,1,False,56,14.592,
polarization_correction,0.05,14,3,False,1,False,1,False,56,15.629,
polarization_correction,0.05,15,3,False,1,False,1,False,56,14.89,
polarization_correction,0.05,16,3,False,1,False,1,False,56,14.088,
polarization_correction,0.05,17,3,False,1,False,1,False,56,15.676,
polarization_correction,0.05,18,3,False,1,False,1,False,56,14.822,
polarization_correction,0.05,19,3,False,1,False,1,False,56,14.743,
polarization_correction,0.05,20,3,False,1,False,1,False,56,15.691,
polarization_correction,0.05,21,3,False,1,False,1,False,56,16.46,
polarization_correction,0.05,22,3,False,1,False,1,False,56,15.186,
polarization_correction,0.05,23,3,False,1,False,1,False,56,14.841,
polarization_correction,0.05,24,3,False,1,False,1,False,56,14.786,
polarization_correction,0.05,25,3,False,1,False,1,False,56,15.027,
polarization_correction,0.05,26,3,False,1,False,1,False,56,14.722,
polarization_correction,0.05,27,3,False,1,False,1,False,56,15.198,
polarization_correction,0.05,28,3,False,1,False,1,False,56,16.032,
polarization_correction,0.05,29,3,False,1,False,1,False,56,14.804,
I.43.31,0.0,0,3,True,1,True,1,True,34,0.775,
I.43.31,0.0,1,3,True,1,True,1,True,34,0.681,
I.43.31,0.0,2,3,True,1,True,1,True,34,0.712,
I.43.31,0.0,3,3,True,1,True,1,True,34,0.73,
I.43.31,0.0,4,3,True,1,True,1,True,34,0.759,
I.43.31,0.0,5,3,True,1,True,1,True,34,0.741,
I.43.31,0.0,6,3,True,1,True,1,True,34,0.933,
I.43.31,0.0,7,3,True,1,True,1,True,34,0.709,
I.43.31,0.0,8,3,True,1,True,1,True,34,0.745,
I.43.31,0.0,9,3,True,1,True,1,True,34,0.716,
I.43.31,0.0,10,3,True,1,True,1,True,34,0.748,
I.43.31,0.0,11,3,True,1,True,1,True,34,0.802,
I.43.31,0.0,12,3,True,1,True,1,True,34,0.724,
I.43.31,0.0,13,3,True,1,True,1,True,34,0.74,
I.43.31,0.0,14,3,True,1,True,1,True,34,0.684,
I.43.31,0.0,15,3,True,1,True,1,True,34,0.716,
I.43.31,0.0,16,3,True,1,True,1,True,34,0.739,
I.43.31,0.0,17,3,True,1,True,1,True,34,0.743,
I.43.31,0.0,18,3,True,1,True,1,True,34,0.748,
I.43.31,0.0,19,3,True,1,True,1,True,34,0.806,
I.43.31,0.0,20,3,True,1,True,1,True,33,0.764,
I.43.31,0.0,21,3,True,1,True,1,True,34,0.784,
I.43.31,0.0,22,3,True,1,True,1,True,34,0.722,
I.43.31,0.0,23,3,True,1,True,1,True,34,0.698,
I.43.31,0.0,24,3,True,1,True,1,True,34,0.687,
I.43.31,0.0,25,3,True,1,True,1,True,34,0.742,
I.43.31,0.0,26,3,True,1,True,1,True,34,0.732,
I.43.31,0.0,27,3,True,1,True,1,True,34,0.643,
I.43.31,0.0,28,3,True,1,True,1,True,34,0.723,
I.43.31,0.0,29,3,True,1,True,1,True,34,0.753,
I.43.31,0.02,0,3,False,1,False,0,False,35,7.662,
I.43.31,0.02,1,3,False,1,False,0,False,35,7.274,
I.43.31,0.02,2,3,False,1,False,0,False,35,7.591,
I.43.31,0.02,3,3,False,1,False,0,False,35,7.687,
I.43.31,0.02,4,3,False,1,False,0,False,35,7.757,
I.43.31,0.02,5,3,False,1,False,0,False,35,7.374,
I.43.31,0.02,6,3,False,1,False,0,False,35,7.891,
I.43.31,0.02,7,3,False,1,False,0,False,35,7.587,
I.43.31,0.02,8,3,False,1,False,0,False,35,7.935,
I.43.31,0.02,9,3,False,1,False,0,False,35,6.994,
I.43.31,0.02,10,3,False,1,False,0,False,35,7.403,
I.43.31,0.02,11,3,False,1,False,0,False,35,7.319,
I.43.31,0.02,12,3,False,1,False,0,False,35,7.172,
I.43.31,0.02,13,3,False,1,False,0,False,35,7.262,
I.43.31,0.02,14,3,False,1,False,0,False,35,7.788,
I.43.31,0.02,15,3,False,1,False,0,False,35,7.11,
I.43.31,0.02,16,3,False,1,False,0,False,35,7.405,
I.43.31,0.02,17,3,False,1,False,0,False,35,7.285,
I.43.31,0.02,18,3,False,1,False,0,False,35,7.759,
I.43.31,0.02,19,3,False,1,False,0,False,35,7.704,
I.43.31,0.02,20,3,False,1,False,0,False,35,7.423,
I.43.31,0.02,21,3,False,1,False,0,False,35,7.972,
I.43.31,0.02,22,3,False,1,False,0,False,35,7.782,
I.43.31,0.02,23,3,False,1,False,0,False,35,7.419,
I.43.31,0.02,24,3,False,1,False,0,False,35,7.628,
I.43.31,0.02,25,3,False,1,False,0,False,35,7.182,
I.43.31,0.02,26,3,False,1,False,0,False,35,7.221,
I.43.31,0.02,27,3,False,1,False,0,False,35,7.837,
I.43.31,0.02,28,3,False,1,False,0,False,35,7.668,
I.43.31,0.02,29,3,False,1,False,0,False,35,7.137,
I.43.31,0.05,0,3,False,1,False,0,False,35,7.259,
I.43.31,0.05,1,3,False,1,False,0,False,35,6.965,
I.43.31,0.05,2,3,False,1,False,0,False,35,7.177,
I.43.31,0.05,3,3,False,1,False,0,False,35,7.384,
I.43.31,0.05,4,3,False,1,False,0,False,35,7.111,
I.43.31,0.05,5,3,False,1,False,0,False,35,6.967,
I.43.31,0.05,6,3,False,1,False,0,False,35,7.251,
I.43.31,0.05,7,3,False,1,False,0,False,35,7.536,
I.43.31,0.05,8,3,False,1,False,0,False,35,7.377,
I.43.31,0.05,9,3,False,1,False,0,False,35,7.189,
I.43.31,0.05,10,3,False,1,False,0,False,35,7.127,
I.43.31,0.05,11,3,False,1,False,0,False,35,7.469,
I.43.31,0.05,12,3,False,1,False,0,False,35,7.246,
I.43.31,0.05,13,3,False,1,False,0,False,35,7.288,
I.43.31,0.05,14,3,False,1,False,0,False,35,7.367,
I.43.31,0.05,15,3,False,1,False,0,False,35,7.067,
I.43.31,0.05,16,3,False,1,False,0,False,35,7.272,
I.43.31,0.05,17,3,False,1,False,0,False,35,7.483,
I.43.31,0.05,18,3,False,1,False,0,False,34,7.058,
I.43.31,0.05,19,3,False,1,False,0,False,35,7.359,
I.43.31,0.05,20,3,False,1,False,0,False,35,7.35,
I.43.31,0.05,21,3,False,1,False,0,False,35,7.242,
I.43.31,0.05,22,3,False,1,False,0,False,35,7.234,
I.43.31,0.05,23,3,False,1,False,0,False,35,7.537,
I.43.31,0.05,24,3,False,1,False,0,False,35,7.266,
I.43.31,0.05,25,3,False,1,False,0,False,35,7.53,
I.43.31,0.05,26,3,False,1,False,0,False,35,7.126,
I.43.31,0.05,27,3,False,1,False,0,False,35,7.527,
I.43.31,0.05,28,3,False,1,False,0,False,35,7.238,
I.43.31,0.05,29,3,False,1,False,0,False,35,7.538,
