sim_id,time,M,MpY,MpT,Mpp,MEK,MKP3,MpY_MEK,MpT_MEK,M_MEK_Y,M_MEK_T,Mpp_MKP3,MpY_MKP3,MpT_MKP3_Y,MpT_MKP3_T,M_MKP3_T,M_MKP3_Y
0,6.0606060606060606,1.6338125218146275,1.4214009051300238,1.564613090079566,0.9787338580388261,2.1808514964151917,2.542555668496568,0.07781840179508226,0.011881981726825482,0.008407872096024336,0.16979015876425516,0.10091640958173757,0.02424786614456538,0.0490745855017816,0.026208246504535383,0.49572942877947296,0.36188374177532023
0,6.565656565656566,1.6649989854060836,1.4201081331963699,1.5604428374499562,0.9761149235422212,2.177694625822352,2.568817043620997,0.07743623563096146,0.011807832930256144,0.008568117468276697,0.1732430989455335,0.10179183174902383,0.024493492204925565,0.04915496177902611,0.026435871439544727,0.4834563078861825,0.3464664381042827
0,7.070707070707071,1.694530366975477,1.4187775823298299,1.556180745364582,0.973498958503031,2.174629105082967,2.5932053379386724,0.07713428974391168,0.011746989776211643,0.008718868446400069,0.17652065774788905,0.10260857837475017,0.024725837792819515,0.0493472616248003,0.02664324670485862,0.4718238884883481,0.3322617958597355
0,7.575757575757576,1.7225275423623527,1.4174406077983808,1.5518920168823995,0.9708981216798396,2.1716897774140578,2.615915301157634,0.07688185470009315,0.011692721673686669,0.008860940391428374,0.1796246166181137,0.10335978753357461,0.024942576791401046,0.049592563425569114,0.026830233321281313,0.4607967897322472,0.31917869482227645
0,8.080808080808081,1.7490974504888999,1.4161140202729243,1.5476125141220718,0.9683172322489478,2.1688894798058356,2.6370985271757283,0.07666123365625785,0.01164201416362967,0.008995086590795067,0.18256209658086153,0.10404496035684897,0.02514366652028968,0.049856796592633076,0.026998179287385887,0.45034151107693243,0.30713230577416634
0,8.585858585858587,1.774336905656062,1.4148066908222694,1.5433614521775896,0.9657576521022085,2.1662298430845763,2.656879647522274,0.07646214501257108,0.011593542117892578,0.009121966477679405,0.1853424141046605,0.10466648325356356,0.025329915695833545,0.05012066435421091,0.027148778891825705,0.44042651611994327,0.2960439409463338
0,9.090909090909092,1.7983347802431802,1.4135232245584386,1.5391487391590286,0.9632192356175059,2.1637070933073184,2.675365676119556,0.07627848142292663,0.011546699741849324,0.009242150305632921,0.1879754860196529,0.10522787574006699,0.025502358363478923,0.05037350680914305,0.027283638926528762,0.43102216197733795,0.28584072884787365
0,9.595959595959597,1.8211732440405533,1.4122658740877945,1.5349789933150964,0.9607012028936466,2.161314923627092,2.69265118055872,0.07610653688620227,0.011501196325948466,0.009356140366253119,0.19047111359188415,0.10573300604720019,0.025662037270806896,0.05060974749223512,0.02740418204695189,0.4221005707298861,0.27645522263818545
0,10.101010101010102,1.8429285256727974,1.411035513928029,1.5308536876450836,0.9582025016421746,2.159045862574834,2.708821156161972,0.07594406546092697,0.011456899409273429,0.009464385821361202,0.19283869753098432,0.10618577222199466,0.025809945752826434,0.0508269060602303,0.027511658196618303,0.41363549938297967,0.26782500900736417
0,10.606060606060607,1.863671534804069,1.4098323329275548,1.526772672339997,0.9557220592547554,2.1568922249785176,2.7239531641965806,0.07578961329695268,0.011413720182667534,0.009567293268686971,0.1950870590705552,0.10658988551155903,0.02594698442583674,0.05102419019152404,0.027607150797867044,0.4056022271318407,0.25989234452877763
0,11.111111111111112,1.8834683215575925,1.4086561904564294,1.522735008822224,0.9532588697665998,2.154846547717568,2.738118632734,0.07564215538044189,0.011371578620095642,0.009665234412270681,0.197224394667004,0.10694880356094658,0.02607396475081236,0.05120168154417863,0.027691609771628413,0.39797744801030277,0.252603806412117
0,11.616161616161618,1.9023804165520184,1.4075067523521416,1.5187393220650764,0.9508119924160432,2.1529016967398853,2.7513835764941166,0.07550094181321519,0.011330405799653408,0.009758551453393216,0.1992583149912327,0.10726574462607881,0.02619162928817121,0.051359962543822725,0.02776588681861684,0.3907391765197489,0.24590997049343075
0,12.121212121212121,1.9204651288305794,1.4063835418280228,1.5147839429345251,0.9483805364993247,2.151050871909209,2.763809068031966,0.07536543490850336,0.011290148456486385,0.009847559920006658,0.20119589560317488,0.1075437143903811,0.026300665053467714,0.05149995782080201,0.02783075547773877,0.3838666667240185,0.2397651192856115
0,12.626262626262626,1.937775857706134,1.4052860142488046,1.5108670829835835,0.9459636746211052,2.1492876743410916,2.775451745067259,0.07523523186846813,0.011250759658926938,0.009932550376669546,0.20304369455222424,0.10778550611898503,0.02640170388209608,0.05162276527656606,0.027886917150563587,0.37734033808391243,0.23412697120460374
0,13.131313131313131,1.954362370492715,1.4042136313701654,1.5069870004581805,0.9435606580631422,2.147606162412523,2.7863642878204025,0.07510998633092358,0.011212188600933924,0.010013792102555364,0.20480778135044453,0.107993697875231,0.026495324353412276,0.051729493322464494,0.02793501066629788,0.37114170548267383,0.22895642726350318
0,13.636363636363637,1.9702710539947774,1.4031658842959196,1.5031420612122974,0.941170809872862,2.14600084241247,2.7965957568121085,0.07498937800143095,0.01117438248208113,0.010091535129832968,0.20649377277156541,0.1081706690019055,0.026582059319980093,0.05182119135039978,0.027975623156551655,0.36525331314941356,0.2242173339936261
0,14.141414141414142,1.9855451378502706,1.4021422779288328,1.4993307134698988,0.9387935055445028,2.1444666097432914,2.806191814898936,0.07487312082483161,0.011137293530159869,0.010166011274695508,0.20810687542440184,0.1083186274087008,0.02666240410526955,0.05189886270294571,0.028009298178130807,0.3596586743633859,0.21987626512661668
0,14.646464646464647,2.000224905600717,1.4011423218688512,1.4955514674261896,0.9364281633838801,2.1429987058038478,2.815194942324512,0.07476096808345417,0.011100880428152993,0.010237435256556009,0.2096519212253692,0.10843962755384973,0.026736819909648615,0.05196348059969003,0.02803653903911401,0.35434221627163187,0.21590232108553933
0,15.151515151515152,2.014347897981679,1.4001655406367706,1.4918029118330924,0.9340742463342074,2.1415927058408273,2.823644680793644,0.07465270007094049,0.011065104653545859,0.01030600628668386,0.2111333939453823,0.10853557718694035,0.026805734375201923,0.05201597274007004,0.02805781075227674,0.3492892278837695,0.2122669430520831
0,15.656565656565657,2.0279491021475873,1.399211483010952,1.4880837313846083,0.9317312621952943,2.1402445079715906,2.8315778606155724,0.0745481118525847,0.011029928801895631,0.010371909429057732,0.21255545274225096,0.10860824459217644,0.026869543629028988,0.052057202714950714,0.02807354343969428,0.34448581071437023,0.2089437410781923
0,16.161616161616163,2.0410611260400193,1.3982797196760004,1.4843927014008467,0.9293987580166271,2.1389503077543655,2.839028787227848,0.07444701202148836,0.01099531799400278,0.010435316512146504,0.21392195651537635,0.10865927060099964,0.026928615701292808,0.05208797114426471,0.028084136077859315,0.3399188321296197,0.20590833390210067
0,16.666666666666668,2.053714365781144,1.3973698432264123,1.4807286842895067,0.9270763176225033,2.13770657677343,2.846029423994856,0.07434922026527767,0.010961239044616173,0.010496387227536073,0.2152364874865194,0.10869017768107227,0.02698329219503536,0.052109017859793556,0.028089958613405557,0.335575880816732,0.20313819562309035
0,17.171717171717173,2.0659371728348956,1.3964814664873078,1.4770906238215984,0.9247635575989632,2.136510038985792,2.8526095716056923,0.0742545661452384,0.010927660709268198,0.010555270116594755,0.2165023748404863,0.10870238033013535,0.02703389070985813,0.05212102499326724,0.028091354718473568,0.3314452220519914,0.20061250237456654
0,17.67676767676768,2.07775595100383,1.3956142078958438,1.4734775126585158,0.9224601196665418,2.1353576396576575,2.8587969414157928,0.07416290143850257,0.010894556626330588,0.010612102786982446,0.2177227102879061,0.10869719578822563,0.027080707464775162,0.05212464525009172,0.028088643409103563,0.3275157685370111,0.19831204491898463
0,18.181818181818183,2.0891953628487574,1.3947677115299029,1.4698884291809642,0.9201656769852463,2.134246547259941,2.864617423133648,0.07407407845211068,0.010861899757644738,0.010667013725983585,0.21890037160169928,0.10867584660249145,0.027124017103484478,0.05212046810067364,0.02808212105279054,0.32377702818406184,0.19621904260683407
0,18.68686868686869,2.100278364822569,1.3939416237378766,1.466322488493178,0.9178799234854416,2.1331741196180354,2.870095070769748,0.07398797146742696,0.010829667859010104,0.010720121818810666,0.22003803003409605,0.10863947140556804,0.027164075789837084,0.05210906287995575,0.028072062514987173,0.32021908871620064,0.19431711470768756
0,19.191919191919194,2.111026379482034,1.3931356100752097,1.4627788737685419,0.9156025790545592,2.132137905414468,2.875252326814595,0.07390445837599018,0.010797838895358413,0.010771537885143737,0.22113817022641913,0.10858912709642282,0.02720112114930228,0.0520909498381449,0.02805872295219195,0.31683257309048624,0.1925911258428408
0,19.6969696969697,2.1214593869677514,1.3923493476413593,1.4592568183801442,0.9133333851161302,2.131135623998559,2.880110103955544,0.07382342660910256,0.010766392529649942,0.010821364991217726,0.22220310266885027,0.10852579631618982,0.027235374106021483,0.05206661540342357,0.028042339186050525,0.31360861210994545,0.19102710570680906
0,20.202020202020204,2.1315960151278817,1.3915825291352153,1.4557556129330007,0.9110721046808385,2.1301651597257285,2.884687891999926,0.07374476790003062,0.010735309196956479,0.01086969908033564,0.22323497489432842,0.10845039089420423,0.027267039711844968,0.05203650478194114,0.02802313108280277,0.31053881814947154,0.1896121701637935
0,20.70707070707071,2.141453640262192,1.390834857328749,1.452274591571171,0.9088185187797385,2.1292245432088728,2.8890038545816963,0.07366838211948896,0.010704570911936339,0.01091662942078466,0.2242357851362965,0.10836375901247736,0.027296308710119722,0.052001033633817716,0.028001302869992882,0.30761525610701546,0.1883344318688649
0,21.212121212121215,2.151048470976695,1.3901060457434844,1.4488131320064763,0.9065724252785715,2.1283119422270715,2.8930749216268734,0.0735941753569221,0.010674161059837341,0.0109622391028024,0.22520739305074552,0.10826668951003161,0.027323358579523675,0.05196058709040361,0.02797704442255293,0.30483041846803227,0.1871829270865667
0,21.71717171717172,2.1603956919952907,1.3893958230823082,1.4453706611650308,0.9043336394749978,2.1274256514526853,2.89691695411366,0.07352205381896532,0.010644062755742425,0.011006606027162429,0.22615153674282346,0.10815991690106289,0.027348354465961327,0.05191551405734576,0.027950532875171987,0.30217718622518874,0.18614748814559362
0,22.222222222222225,2.169509343225669,1.3887039150686795,1.4419466207172085,0.9021019873843567,2.1265640838096287,2.900544572435002,0.07345194283729538,0.010614263365005006,0.011049801593783687,0.22706981919166572,0.10804412258903583,0.027371449700022775,0.05186615873246363,0.02792193125551469,0.29964885321365137,0.18521885885829398
0,22.72727272727273,2.178402733135729,1.3880300689296594,1.4385405086071366,0.8998773112044368,2.1257257527588966,2.9039716589667828,0.07338375759111146,0.010584747796024776,0.011091893945137085,0.2279637587062086,0.10791994620423104,0.02739278802006082,0.05181282041423935,0.02789139380954143,0.29723902192589263,0.18438831744323625
0,23.232323232323235,2.1870881449024324,1.3873740321646668,1.4351518417374722,0.8976594645728809,2.124909281971942,2.9072109912542277,0.07331742783554548,0.010555503996146453,0.01113294547474373,0.22883475151900104,0.10778797806190302,0.027412502153095944,0.0517557894369157,0.027859061863628153,0.2949416704718757,0.18364795354233804
0,23.73737373737374,2.195577078664633,1.3867355592227841,1.431780164565899,0.895448311997009,2.1241133848515004,2.9102745194475426,0.07325288797710917,0.010526520786676742,0.011173014498825719,0.2296841026832667,0.1076487692237715,0.02743071594314517,0.05169533751936001,0.027825067154717883,0.29275108918378717,0.1829904483116601
0,24.242424242424242,2.203880383898529,1.3861144143732866,1.4284250521352366,0.8932437280076057,2.123336852422409,2.913173515840966,0.07319007240617947,0.010497786864549953,0.011212156147647942,0.23051304295659178,0.1075028374567102,0.027447545602707384,0.05163171392237045,0.027789533708486296,0.2906618441498333,0.18240895610291108
0,24.747474747474747,2.2120079947562243,1.3855103672624862,1.4250861062565223,0.8910455986530298,2.1225785803397046,2.9159182764372753,0.0731289238042582,0.010469292522838382,0.011250420614619129,0.23132269351595824,0.10735065528987665,0.027463097068617687,0.05156515094278994,0.027752574221062986,0.2886688386450239,0.18189735417933825
0,25.252525252525253,2.2199693875905817,1.3849231928463224,1.4217629462778723,0.8888538163136777,2.1218375148274164,2.9185186180497547,0.07306938649983966,0.010441028280750267,0.011287855857319031,0.23211412533205317,0.10719267265901715,0.02747747109782266,0.05149586896825872,0.027714295967937282,0.28676719547898133,0.18144982456221262
0,25.757575757575758,2.227773298446019,1.384352674368533,1.4184552211773458,0.8866682841412424,2.1211126898534016,2.920983578128456,0.07301140775764818,0.010412985274392437,0.011324505970650735,0.23288832194128578,0.10702930169052319,0.02749075998545972,0.05142406739182146,0.027674797196217623,0.28495232491269473,0.1810611174788121
0,26.262626262626263,2.2354279248137017,1.383798600372139,1.415162598957417,0.8844889122954426,2.1204032004121642,2.9233216258752535,0.07295493783035367,0.010385155143489843,0.01136041230687514,0.23364620510449602,0.10686092795807754,0.02750304993843478,0.05134993285774468,0.027634169704075652,0.2832198693404229,0.1807263711099758
0,26.767676767676768,2.2429409566420335,1.383260764414082,1.4118847655509887,0.8823156174793098,2.119708198817964,2.9255406951171676,0.07289992979985682,0.010357530044285298,0.011395613626970856,0.234388638508302,0.1066879120616531,0.02751442146444477,0.05127363997622646,0.02759249923623954,0.2815656924493037,0.18044108647895013
0,27.272727272727273,2.250319533983251,1.3827389657368967,1.4086214275675188,0.8801483238981753,2.119026900481126,2.9276481405534334,0.07284633946996574,0.01033010280068951,0.011430145818740616,0.23511642222685744,0.10651058707233371,0.02752494895763821,0.051195348992102534,0.027549864939457363,0.27998588833571975,0.18020116793330015
0,27.77777777777778,2.2575704061077486,1.3822330087553603,1.405372307330398,0.8779869608569681,2.11835856551417,2.9296509073850228,0.07279412379466307,0.010302866354370369,0.011464042855068966,0.23583031227910695,0.10632926677927639,0.027534702357161357,0.05111520927308371,0.027506341400919815,0.2784767347380999,0.18000278485042107
0,28.282828282828284,2.2646998280605373,1.381742701181064,1.4021371414880144,0.8758314634433133,2.117702508654618,2.9315554153670282,0.07274324406576178,0.01027581449305271,0.011497336104787204,0.2365310074791599,0.10614424113297335,0.027543746144575634,0.05103336131047744,0.027461997251797446,0.27703471991557604,0.17984246566155682
0,28.78787878787879,2.271713703660225,1.3812678553732622,1.3989156809258068,0.8736817712623945,2.117058084496149,2.933367716574257,0.07269366264494276,0.010248941252993245,0.01153005518133745,0.23721916722195704,0.10595578278382882,0.02755214090744935,0.05094993562437109,0.027416897068352916,0.275656500421118,0.17971697340460813
0,29.292929292929294,2.2786175620877196,1.3808082876077623,1.3957076896381144,0.8715378284950731,2.1164246896943397,2.935093467983047,0.07264534404182191,0.010222241053528402,0.011562227792807234,0.23789540821488214,0.10576414612753497,0.027559943050065164,0.050865054062907936,0.02737110100064751,0.2743389052653063,0.1796233292944759
0,29.7979797979798,2.285416537265719,1.3803638179225006,1.3925129447020106,0.8693995841826423,2.1158017655141315,2.936737908407459,0.07259825541077766,0.010195708699087362,0.011593879628283846,0.23856030154509908,0.10556956623928261,0.0275672044875,0.05077883009671936,0.02732466443176931,0.2730789392050766,0.17955883391617833
0,30.303030303030305,2.2921155127628303,1.3799342690747454,1.38933123150946,0.8672669898514628,2.1151887799925855,2.93830601305463,0.07255236546938072,0.010169339368836225,0.01162503511553143,0.23921439085104543,0.1053722665378027,0.02757397448967183,0.05069137180350314,0.027277639957265926,0.2718737405249925,0.1795209404161186
0,30.80808080808081,2.2987189902075627,1.3795194690700427,1.386162351565386,0.8651400025426217,2.1145852460980445,2.9398023571362866,0.07250764396453487,0.010143128376023866,0.011655716752160579,0.23985817560661532,0.10517245095550135,0.027580297930940405,0.050602775973876454,0.027230075557255706,0.2707206154253286,0.17950737380479623
0,31.313131313131315,2.3052312459093396,1.3791192478445504,1.3830061123776654,0.8630185812288412,2.113990700472515,2.9412312767365996,0.07246406271574318,0.01011707138407287,0.01168594590278393,0.24049213032226444,0.10497031318640142,0.027586217256953784,0.05051313605359813,0.027182016650105088,0.2696169917815596,0.17951599511876745
0,31.81818181818182,2.3116562740377242,1.3787334389980335,1.379862332405479,0.8609026884143894,2.113404711795946,2.9425968119083983,0.07242159470564029,0.010091164289867664,0.011715742504424797,0.24111669750150064,0.10476603302798758,0.02759177177912721,0.05042253802974659,0.02713350535544733,0.2685604334940291,0.1795448531892491
0,32.323232323232325,2.317997802669094,1.3783618796465453,1.376730840534173,0.8587922898863055,2.1128268788700177,2.9439027237148174,0.07238021398765093,0.010065403246767272,0.011745125141515936,0.241732289551427,0.10455977720606045,0.02759699788846931,0.05033106073652784,0.027084580711034905,0.2675486341820535,0.1795921723450218
0,32.82828282828283,2.3242593656087966,1.3780044095157256,1.373611472498889,0.8566873534903817,2.1122568219719366,2.945152568990574,0.07233989567030971,0.010039784529724746,0.011774111442231627,0.24233929718317657,0.10435170318222912,0.027601929807344924,0.05023877870663338,0.027035279508686713,0.26657939375264783,0.17965629283586884
0,33.333333333333336,2.3304442432880057,1.377660870792708,1.370504072053068,0.8545878496766861,2.1116941890063408,2.9463496366528448,0.07230061675522113,0.010014304827374943,0.0118027177298295,0.24293808247861284,0.10414195649034265,0.027606599033621313,0.05014576138214783,0.026985635636214138,0.2656506356813103,0.17973572190750373
0,33.83838383838384,2.3365555507478777,1.377331108653049,1.3674084902218462,0.8524937508709175,2.111138646717197,2.9474970436252113,0.07226235453038954,0.009988960877675096,0.011830959515272119,0.2435289891568456,0.10393067451241164,0.027611035241048774,0.050052073223368285,0.026935681102317612,0.2647603773931491,0.17982906168647814
0,34.343434343434346,2.3425962008521575,1.37701497058589,1.3643245846129404,0.8504050315451984,2.1105898839676303,2.948597693477274,0.07222508768664071,0.009963749658378193,0.011858851289771622,0.24411233819495856,0.10371798510247532,0.027615265888907475,0.04995777461337574,0.02688544558696603,0.26390674099754546,0.1799350411174412
0,34.84848484848485,2.3485689259462195,1.3767123063343203,1.3612522188652183,0.8483216679775126,2.1100476093984444,2.9496542995735444,0.07218879609654923,0.009938668333862775,0.011886406640839757,0.24468843032768336,0.10350400760484162,0.02761931645390234,0.049862922208302664,0.026834956696050113,0.26308794505081895,0.180052499196525
0,35.35353535353536,2.354476318420072,1.3764229678442366,1.358191261893059,0.846243637767056,2.109511546960278,2.950669428812864,0.07215346030472686,0.009913714228667084,0.011913638455158224,0.24525755084854925,0.10328885478376326,0.02762321093263403,0.04976756923770078,0.02678424049313705,0.2623022902457043,0.1801803522781822
0,35.85858585858586,2.360320785801082,1.3761468097947116,1.35514158971926,0.8441709207355396,2.108981441545371,2.9516454543539403,0.07211906164971313,0.009888884750590354,0.011940558699285132,0.24581996415241966,0.10307263032459722,0.02762697123338532,0.04967176430860871,0.026733320860373676,0.26154817250349055,0.18031763319958968
0,36.36363636363637,2.366104624675611,1.3758836884098984,1.3521030816796649,0.842103497397754,2.108457049614016,2.95258463239763,0.07208558239689992,0.009864177481338417,0.011967178788294197,0.24637592251683052,0.10285543301054374,0.02763061811074868,0.04957555418665264,0.026682220484445723,0.26082405812303666,0.18046343047092792
0,36.86868686868687,2.371829981661416,1.3756334623373578,1.3490756230619385,0.8400413499472715,2.1079381444780028,2.9534890623786985,0.07205300541009671,0.00983959011828576,0.011993509384348438,0.24692566140664532,0.10263735433510347,0.02763417068086152,0.049478981712761334,0.026630960335826515,0.2601284951423189,0.18061692219841508
0,37.37373737373738,2.377498877507571,1.3753959923231447,1.3460591039619543,0.8379844618328939,2.1074245133837506,2.954360712090531,0.07202131414655998,0.00981512046707308,0.012019560521051539,0.247469402278944,0.10241847979248246,0.027637646699111226,0.04938208665952775,0.026579559965743974,0.25946010432303984,0.1807773572535492
0,37.87878787878788,2.3831132295248283,1.3751711408715295,1.3430534181006721,0.8359328173533616,2.1069159547773473,2.9552014409217615,0.07199049269719855,0.009790766420957182,0.012045341722931494,0.2480073551789449,0.10219889009358116,0.02764106280399974,0.04928490666043043,0.026528037771580814,0.2588175706740587,0.18094403785857271
0,38.38383838383839,2.3886748270927303,1.3749587724034764,1.340058463807531,0.8338864019928507,2.106412281095914,2.9560129740493917,0.07196052591494735,0.009766526054905147,0.01207086186514272,0.2485397158664703,0.10197865995227409,0.027644434285579226,0.049187476414025356,0.026476410731034114,0.25819965095196534,0.1811163403997154
0,38.88888888888889,2.3941853762544323,1.374758753174313,1.337074142858104,0.8318452019811805,2.10591331400627,2.956796950110477,0.07193139894778137,0.00974239747559315,0.012096129415267953,0.24906667095246685,0.10175786012100506,0.027647775533945828,0.04908982848786266,0.02642469489588691,0.2576051569806448,0.18129368065416254
0,39.3939393939394,2.399646465989374,1.3745709511078958,1.334100360814947,0.8298092045635113,2.105418887815677,2.9575548845087676,0.07190309781601899,0.009718378919214858,0.01212115225835642,0.24958839398811147,0.10153655594195586,0.027651099667470154,0.04899199325817446,0.02637290498803858,0.2570329673067535,0.18147554111282524
0,39.8989898989899,2.405059605528135,1.3743952357932878,1.3311370263888394,0.8277783976151503,2.1049288455364894,2.9582882096376393,0.07187560892272747,0.009694468706452094,0.012145937881476035,0.2501050497502339,0.10131480904429893,0.027654418974408856,0.048893999159117234,0.02632105486636149,0.25648201252491315,0.18166144257724623
0,40.40404040404041,2.410426237357415,1.3742314784235852,1.3281840511009901,0.825752769488863,2.1044430374672465,2.958998288752323,0.07184891893689634,0.009670665232649107,0.0121704934379621,0.25061679572262513,0.10109267796001896,0.027657745065543443,0.048795872875882475,0.02626915768676177,0.2559512696913452,0.18185093475211012
0,40.909090909090914,2.41574773459695,1.374079551695905,1.32524134911358,0.8237323090178237,2.103961321393489,2.959686412879486,0.07182301492189518,0.00964696697057804,0.012194825736322686,0.251123781775094,0.10087021804093776,0.02766108883323341,0.04869763953828353,0.026217225858543188,0.2554397626378157,0.18204359899568556
0,41.41414141414142,2.4210253050909056,1.3739393302581713,1.3223088394480789,0.8217170065286015,2.1034835730155867,2.9603536981588867,0.07179788517877667,0.009623372442779615,0.012218940794687877,0.25162613936554845,0.10064747707625411,0.027664459257796436,0.048599321562968104,0.026165269876609033,0.25494659733754865,0.1822391235139217
0,41.919191919191924,2.426260200602075,1.3738106897118523,1.3193864410056029,0.8197068515865117,2.1030096631748374,2.9610013095799204,0.07177351742023057,0.009599880246720765,0.012242844822961483,0.25212400513262884,0.10042450491539073,0.02766786598512476,0.04850094131661299,0.02611330087095005,0.25447088255486244,0.18243714156112328
0,42.42424242424243,2.431453592873519,1.3736935071611918,1.3164740753928343,0.8177018343056547,2.10253947130985,2.961630328272066,0.0717498998881997,0.009576489026380771,0.012266543645514568,0.252617506927434,0.10020134780384762,0.027671317786491373,0.048402519659661455,0.02606132909377979,0.2540117757565573,0.18263732841158153
0,42.929292929292934,2.43660658669619,1.3735876611579128,1.3135716667889572,0.8157019454172034,2.102072884210435,2.962241765698544,0.07172702122886451,0.009553197485210704,0.01229004274934304,0.253106765123526,0.09997804878216371,0.027674822716497953,0.048304075981901264,0.026009364024583877,0.25356847763510304,0.1828393919451908
0,43.43434343434344,2.441720120402765,1.373493032287522,1.310679145399452,0.8137071783898255,2.1016098077620162,2.962836458566264,0.07170487124142343,0.009530004454078263,0.012313346745207789,0.25359188059465326,0.09975464207289708,0.027678386896999765,0.048205626081311036,0.025957412902902058,0.25314026944330703,0.1830431508203035
0,43.939393939393945,2.446795234772834,1.3734095015361902,1.3077964382166887,0.8117175239817054,2.1011501354251885,2.9634153529309453,0.07168343888892542,0.009506908705746496,0.012336460810252237,0.2540729669672666,0.09953116799365862,0.027682017780096102,0.04810718787024773,0.025905484607218882,0.25272640973797844,0.18324832586383963
0,44.44444444444445,2.451832880594571,1.3733369514341192,1.3049234756533454,0.8097329742502346,2.10069377087621,2.9639793009047755,0.07166271374053576,0.009483909085042349,0.012359389650720155,0.2545501274448708,0.09930766218620901,0.027685721801796206,0.04800877729776373,0.025853586843860923,0.2523262071675171,0.18345469058206224
0,44.949494949494955,2.4568339304434748,1.3732752659823175,1.3020601905967764,0.8077535213578698,2.1002406258620616,2.9645290723670925,0.07164268583593661,0.00946100450363981,0.012382137619488089,0.25502345697625306,0.09908415721710866,0.02768950458837242,0.04791040882997288,0.025801726624501364,0.25193901564719934,0.18366206150973746
