sim_id,time,MKKK,MKKK_P,MKK,MKK_P,MKK_PP,MAPK,MAPK_P,MAPK_PP
4,59.09090909090909,0.10665881261014334,0.9345189552332595,1.37882919447454,0.14873220521943817,0.035448853645239045,1.1308832237233828,0.20524778316441336,0.0706652353227265
4,59.5959595959596,0.10664447642318439,0.9345332914202185,1.381529976333463,0.14679968507404312,0.03468059193171132,1.1342428795293003,0.20305648437142473,0.06949687830979785
4,60.101010101010104,0.10663037053284953,0.9345473973105534,1.3841815076635695,0.14489880568453747,0.03392993999111054,1.1375673439915581,0.20088123902104238,0.06834765919792232
4,60.60606060606061,0.10661649565466252,0.9345612721887402,1.3867845923486768,0.14302917227580905,0.03319648871473166,1.1408568606974931,0.1987221109576598,0.06721727055536975
4,61.111111111111114,0.10660285258819184,0.934574915255211,1.3893400243998086,0.1411903903112803,0.03247983862812842,1.1441116745689257,0.1965791579465533,0.06610540969504371
4,61.61616161616162,0.10658943151089678,0.9345883363325059,1.3918485798380782,0.13938207933264168,0.03177959416849747,1.147332029610703,0.1944524345725564,0.0650117780272635
4,62.121212121212125,0.10657622815222177,0.934601539691181,1.3943110286996754,0.13760385307645306,0.031095371563088923,1.1505181719847448,0.1923419883804388,0.06393608184533932
4,62.62626262626263,0.10656323846550754,0.9346145293778952,1.3967281309446795,0.1358553265667223,0.030426795827815625,1.1536703488240874,0.19024786142141525,0.06287803196502027
4,63.131313131313135,0.10655045904241646,0.9346273088009862,1.399100638754965,0.1341361123756875,0.02977350220856511,1.1567888088307028,0.1881700895235466,0.061837343856273735
4,63.63636363636364,0.10653788792001234,0.9346398799233904,1.401429301251581,0.13244581270349456,0.029135139384141782,1.1598738036080598,0.18610870061709425,0.0608137379853691
4,64.14141414141415,0.1065255216527427,0.93465224619066,1.4037148461970554,0.13078405123033374,0.028511355911828174,1.1629255820045001,0.1840637220495677,0.05980693815645533
4,64.64646464646465,0.10651335797770402,0.9346644098656987,1.4059579961626167,0.12915044540959128,0.027901811767009347,1.1659443949228725,0.18203517443876788,0.05881667284888288
4,65.15151515151516,0.10650139510982043,0.9346763727335823,1.4081594639294808,0.12754461464671124,0.027306174763025288,1.1689304938239957,0.18002307363700937,0.05784267474951813
4,65.65656565656566,0.10648963177890819,0.9346881360644945,1.410319952461519,0.12596618057823133,0.02672412029946688,1.1718841306183536,0.17802743090976025,0.05688468068240943
4,66.16161616161617,0.10647805748554609,0.9346997103578566,1.4124401621181017,0.1244147535747436,0.026155337646371842,1.1748055605348198,0.17604824919206705,0.05594243248363661
4,66.66666666666667,0.1064666739080378,0.9347110939353649,1.414520774808471,0.1228899631178232,0.02559951541292321,1.1776950355081512,0.17408553183642675,0.05501567486594544
4,67.17171717171718,0.10645547873395014,0.9347222891094525,1.4165624659599632,0.12139143525480056,0.025056352124453587,1.1805528090030417,0.1721392762930839,0.054104156914397884
4,67.67676767676768,0.10644446964233234,0.9347332982010703,1.4185659015704202,0.11991879843425109,0.024525553334545994,1.183379134705057,0.17020947587065946,0.05320763163480709
4,68.18181818181819,0.10643364440914482,0.9347441234342578,1.420531738130252,0.11847168388131728,0.024006831327648016,1.1861742663915222,0.1682961199422042,0.05232585587679715
4,68.68686868686869,0.1064229981542692,0.9347547696891334,1.4224606256730778,0.11704971924027292,0.023499908425866335,1.1889384595039985,0.16639919186268312,0.051458590843842016
4,69.1919191919192,0.10641252774168479,0.9347652401017179,1.4243532028928643,0.11565253934444354,0.023004511101909264,1.1916719683769281,0.16451867273119578,0.050605601102399665
4,69.6969696969697,0.10640223076518988,0.9347755370782128,1.4262100982661785,0.11427978402189559,0.022520371051143098,1.1943750467542624,0.1626545407291333,0.04976665472712795
4,70.20202020202021,0.10639210388846755,0.9347856639549351,1.4280319318905326,0.11293109435518524,0.022047227093499253,1.1970479486981687,0.16080676993078083,0.04894152358157433
4,70.70707070707071,0.10638214358112108,0.9347956242622816,1.4298193146653833,0.11160611467795445,0.02158482399587947,1.1996909280427617,0.15897533107162787,0.04812998309613412
4,71.21212121212122,0.10637234767070783,0.9348054201726949,1.4315728498549805,0.11030448932882353,0.021132914155413327,1.2023042391868164,0.1571601905043114,0.04733181251939608
4,71.71717171717172,0.10636271482092699,0.9348150530224757,1.4332931326334528,0.10902586389353285,0.02069125681223166,1.2048881367359154,0.1553613107167718,0.04654679475783665
4,72.22222222222223,0.10635324056073489,0.9348245272826677,1.43498074627409,0.10776989391162017,0.02025961315350703,1.2074428732310698,0.1535786534485689,0.04577471553088506
4,72.72727272727273,0.1063439217222877,0.934833846121115,1.436636266520061,0.10653623538458507,0.019837751434571317,1.20996870154252,0.15181217647289186,0.045015364195111957
4,73.23232323232324,0.10633475506711892,0.9348430127762837,1.4382602603005274,0.10532454786196432,0.019425445176725568,1.2124658740391936,0.15006183475652785,0.044268533414802545
4,73.73737373737374,0.10632573777274773,0.9348520300706549,1.4398532862534943,0.10413449349285606,0.01902247359286704,1.2149346427989274,0.1483275802036618,0.04353401920793464
4,74.24242424242425,0.10631687002602644,0.9348608978173762,1.4414158972839672,0.10296573148309095,0.018628624572159053,1.2173752610242359,0.14660935974984132,0.04281162143644667
4,74.74747474747475,0.1063081476897624,0.9348696201536403,1.442948633531954,0.10181793420049398,0.018243685606769502,1.2197879787776802,0.1449071212297839,0.042101142203059896
4,75.25252525252526,0.10629956841692129,0.9348781994264813,1.4444520283321016,0.1006907739538134,0.017867451053302168,1.2221730464123846,0.1432208087140803,0.04140238708405918
4,75.75757575757576,0.10629112998873486,0.9348866378546677,1.4459266066608933,0.09958392672967022,0.017499719948653653,1.2245307135528163,0.14155036393553352,0.04071516472217413
4,76.26262626262627,0.10628283032618185,0.9348949375172207,1.4473728852004764,0.09849707228023499,0.01714029585850601,1.2268612290331251,0.13989572640504144,0.040039286772357574
4,76.76767676767678,0.10627466659953227,0.9349031012438703,1.4487913748015646,0.09742988812773275,0.01678899040991982,1.229164842659534,0.1382568309905285,0.0393745685604614
4,77.27272727272728,0.10626663706660895,0.9349111307767937,1.4501825756881956,0.09638206197296553,0.01644561567805603,1.2314418014542448,0.1366336131711652,0.03872082758511402
4,77.77777777777779,0.10625873991061312,0.9349190279327895,1.4515469806433787,0.09535328386719151,0.016109988828646858,1.2336923519673457,0.13502600585201363,0.038077884391164746
4,78.28282828282829,0.10625097336523474,0.9349267944781678,1.4528850747706823,0.09434324706618427,0.015781931502350556,1.2359167399853497,0.1334339397995258,0.03744556242564863
4,78.7878787878788,0.10624333579818251,0.9349344320452201,1.4541973353664195,0.09335164860384901,0.015461269368948621,1.2381152103238229,0.13185734396008453,0.03682368792661687
4,79.2929292929293,0.10623582426987026,0.9349419435735323,1.4554842327870463,0.09237818664153688,0.015147833910633712,1.2402880077701661,0.1302961441476377,0.036212090292720406
4,79.7979797979798,0.10622843640851044,0.9349493314348921,1.456746229504865,0.09142256401614,0.01484145981821194,1.2424353757477988,0.12875026497201864,0.03561060149070677
4,80.30303030303031,0.10622117089986281,0.9349565969435397,1.457983779920515,0.09048448919880285,0.014541984219898933,1.2445575559321682,0.12721963041355178,0.03501905586480427
4,80.80808080808082,0.10621402583384243,0.9349637420095601,1.4591973313462272,0.08956367324783565,0.014249248745154175,1.2466547893392441,0.12570416230345088,0.034437290567829286
4,81.31313131313132,0.1062069993100693,0.9349707685333333,1.460387323755054,0.08865983098387255,0.013963098600290503,1.2487273158619658,0.12420378101158182,0.03386514533697674
4,81.81818181818183,0.10620008935136338,0.9349776784920392,1.4615541900542397,0.08777267999756845,0.013683383287408916,1.2507753746655565,0.12271840489984327,0.03330246264512455
4,82.32323232323233,0.10619329384969639,0.9349844739937061,1.4626983562825155,0.0869019400669938,0.013409956989707782,1.2527992044074232,0.12124795003017103,0.03274908777293013
4,82.82828282828284,0.1061866109284953,0.9349911569149072,1.4638202408315508,0.08604733783058663,0.013142674677079552,1.2547990412068408,0.11979233313882816,0.03220486786485535
4,83.33333333333334,0.1061800385799243,0.9349977292634782,1.46492025536671,0.08520860230824538,0.012881395664261623,1.2567751205330886,0.11835146892288985,0.031669652754545884
4,83.83838383838385,0.10617357476235394,0.9350041930810487,1.4659988046692216,0.08438546623130883,0.012625982438686656,1.2587276766064583,0.11692527093690369,0.031143294667162275
