sim_id,time,C,X,M,Y,Z
0,40.909090909090914,0.033060657799963804,0.3457152379263616,0.16369965242684,3.533056374336525,0.32083875188140054
0,41.41414141414142,0.03562881746885576,0.3234847785350444,0.12422045623251786,3.5499189398116515,0.31475061047839414
0,41.919191919191924,0.03980929531346807,0.2981005299915042,0.09629508597400854,3.5658953564834373,0.30914853864252145
0,42.42424242424243,0.045675292970903135,0.2710554768819046,0.079960051242618,3.5808743739705995,0.30416616937946817
0,42.929292929292934,0.05337925585700078,0.24376998106595102,0.07369957666181538,3.594738658301855,0.2999457447890592
0,43.43434343434344,0.06305052233063851,0.2174514098878523,0.07541932922410441,3.6073631495802414,0.2966399263749431
0,43.939393939393945,0.07471913823505973,0.19306721294413112,0.08338973473565571,3.618621375320169,0.29440559142851225
0,44.44444444444445,0.0882609823654332,0.17138674044125743,0.09653454534264162,3.6283974885456125,0.29339169194019976
0,44.949494949494955,0.10337184461866124,0.15302195753540948,0.1142631184771054,3.6366015475845064,0.2937235556513267
0,45.45454545454546,0.11957496346907716,0.13843930732780874,0.13620733932448312,3.643184949951855,0.2954866838018551
0,45.959595959595966,0.136259325564832,0.12795019341342898,0.16202407942562236,3.6481529171179763,0.29871317136969117
0,46.46464646464647,0.15273371998812013,0.12170249877497326,0.19128558554784114,3.651571809964294,0.3033730742440391
0,46.969696969696976,0.1682856525537166,0.11969017108064205,0.22343294180589793,3.653570614654488,0.30937151186183787
0,47.47474747474748,0.18223106330530447,0.121783009722258,0.2577726627219764,3.6543369493218267,0.316551280148151
0,47.979797979797986,0.19394996714215634,0.12776612290515107,0.29349303414973077,3.654109106983457,0.3246995756260015
0,48.484848484848484,0.2029089754619757,0.13737334738499662,0.32968745653617443,3.653165847201456,0.3335571696123753
0,48.98989898989899,0.2086706820245948,0.1503042514581419,0.36538019920479425,3.65181504176495,0.3428289892916137
0,49.494949494949495,0.21089856923738784,0.16622386944451198,0.3995478655777619,3.6503824392951123,0.35219484243182936
0,50.0,0.20936893226289982,0.18474954224973958,0.43112927417310026,3.6492007121538235,0.3613201125354426
0,50.505050505050505,0.20398025584444895,0.20543424768981206,0.4590408726946919,3.6485983158095694,0.36986687367728965
0,51.01010101010101,0.19476468255772833,0.22775108031816862,0.4821902409630773,3.6488883017392837,0.37750532854671154
0,51.515151515151516,0.1819129323381307,0.25108210978126344,0.4994719901236067,3.650356589486031,0.3839260329840801
0,52.02020202020202,0.16580016399377587,0.27471198673152364,0.5097674836870488,3.6532487394845012,0.3888539021120209
0,52.525252525252526,0.14701150815354774,0.2978273506093278,0.5119553268693235,3.6577551720362114,0.3920640902360275
0,53.03030303030303,0.12638182977895607,0.3195217262148558,0.5049303356135652,3.6639943579977263,0.3934002437010296
0,53.535353535353536,0.10503427389055799,0.3388077930499959,0.4876992374482201,3.6719927808100468,0.39279640152662754
0,54.04040404040404,0.08439024197928274,0.3546474904813994,0.45963194557384446,3.6816625594536485,0.39030173662309897
0,54.54545454545455,0.06609903758081413,0.3660139813151576,0.4208924478661424,3.6927816661854522,0.38610314433090975
0,55.05050505050505,0.05172527106131088,0.3720032321220923,0.37300875562167646,3.704990025930522,0.38053229011942313
0,55.55555555555556,0.04214155409725476,0.3719870196827775,0.31914692842822473,3.717827981078326,0.37402992361023146
0,56.06060606060606,0.037065031326074645,0.36575299835165775,0.2636121518609449,3.730828416802897,0.36705502483105157
0,56.56565656565657,0.035436038520505524,0.353558640695707,0.21080397254476663,3.74361188674291,0.35998866377309413
0,57.07070707070707,0.036250211095060964,0.33609577256237233,0.16447864642200996,3.7559152901889856,0.3531028321824784
0,57.57575757575758,0.03895429564835933,0.31441587520785075,0.12746673143814718,3.767559169281966,0.3465907910391766
0,58.08080808080808,0.04338195177763314,0.2898296737563744,0.1013679883426299,3.7784038061685625,0.3406095779011492
0,58.58585858585859,0.04957691100621877,0.26375884355169626,0.08621864162518639,3.788320069133577,0.33530861027116127
0,59.09090909090909,0.05765084993319373,0.23755909053891933,0.08069930187629623,3.797176952197517,0.33084207361037216
0,59.5959595959596,0.06768142062997166,0.21239618503739105,0.0829763500616767,3.804840563452288,0.327369992949584
0,60.101010101010104,0.07963913670603641,0.18921630282274424,0.09149340595321687,3.8111815811942473,0.32505076470995437
0,60.60606060606061,0.09334042960001579,0.16877418445282624,0.10522629503825452,3.816088042489167,0.324028119172931
0,61.111111111111114,0.10843188389380727,0.1516624153369713,0.12355672502034604,3.8194805287752494,0.32441536200924814
0,61.61616161616162,0.12440596596860337,0.1383194119706471,0.1460539904929333,3.8213265301313997,0.32628010126032975
0,62.121212121212125,0.1406421337531028,0.12902322150815418,0.17230490536509102,3.8216511288387793,0.32963236393714707
0,62.62626262626263,0.15646076145884516,0.12388970229487266,0.20181856896625297,3.8205421992039197,0.33441801667904913
0,63.131313131313135,0.17117676902758922,0.1228883498783058,0.23398762217592323,3.818149848075467,0.34051790187230424
0,63.63636363636364,0.1841440201837065,0.12587440311092365,0.268085707162665,3.8146808338767904,0.3477520669361137
0,64.14141414141415,0.19478567400137614,0.13262603220022148,0.30328324328161566,3.8103895006535407,0.35588765344729867
0,64.64646464646465,0.2026118868560468,0.14287282373712065,0.3386690668176537,3.8055668422515176,0.36464888787892247
0,65.15151515151516,0.20722923278168623,0.15630821331500636,0.3732716296779187,3.8005289491765026,0.37372794972440404
0,65.65656565656566,0.20834723793580615,0.17258669132817198,0.40607704644108833,3.7956055445894266,0.3827960140012332
0,66.16161616161617,0.20578615598510538,0.1913114409588349,0.4360436231757092,3.7911287804021647,0.3915142946694381
0,66.66666666666667,0.19948824527936193,0.21201899165835614,0.4621129580481634,3.7874221132946357,0.39954525978842165
0,67.17171717171718,0.18953309307668695,0.23416558286858272,0.48321748968187456,3.784788941391004,0.40656431979018504
0,67.67676767676768,0.17615808366703026,0.2571179256345301,0.4982835242643214,3.7835005541103226,0.4122725049200028
0,68.18181818181819,0.15978308773949565,0.2801494279631558,0.5062327856022215,3.7837828607929014,0.4164106377204448
0,68.68686868686869,0.14103899864350347,0.30244127187926395,0.505992109723482,3.7858015096911255,0.4187754056992322
0,69.1919191919192,0.12079952685393226,0.3230895041898555,0.4965358207581952,3.7896448184469955,0.41923800310331594
0,69.6969696969697,0.10020851605417858,0.3411212281543526,0.47700705977531865,3.795304443965437,0.4177654327338384
0,70.20202020202021,0.08067301511769412,0.3555312850084131,0.4469939634733126,3.802654824769759,0.4144435241484682
0,70.70707070707071,0.0637468107803914,0.36535182326898324,0.4069666232801823,3.811438115231802,0.40949481591599607
0,71.21212121212122,0.05078139741095969,0.36976758972031826,0.3587577342052458,3.8212699280677604,0.40327581268241214
0,71.71717171717172,0.04237574622890769,0.3682598914405486,0.3056705773931198,3.831688185786865,0.39623053091153515
0,72.22222222222223,0.038108626601943724,0.360723204974072,0.25188263096721464,3.8422445447440188,0.3887998148580606
0,72.72727272727273,0.037002606614055626,0.3474989755596483,0.20151848603225025,3.8525825095347512,0.3813419083774137
0,73.23232323232324,0.03821392009766014,0.3293358414802724,0.1580517895825448,3.8624516412568766,0.3741158469284623
0,73.73737373737374,0.04130125509846018,0.3073156652940642,0.12402311900795375,3.871673810634931,0.3673131181886741
0,74.24242424242425,0.04614726618558715,0.2827477192669401,0.10071039166924661,3.880104351116958,0.36109531551553387
0,74.74747474747475,0.052802890294367924,0.2570169569980074,0.08789245147402644,3.8876073866135585,0.3556183488360571
0,75.25252525252526,0.06135995154327281,0.23141985566610027,0.08419176650337713,3.8940463130609375,0.35104189486247833
0,75.75757575757576,0.07185744322873897,0.20706237602966543,0.08789594596110287,3.8992849163363474,0.34752828778715417
0,76.26262626262627,0.08421572702748663,0.18484253412396512,0.09760882580060232,3.9031963339258664,0.3452334522809181
0,76.76767676767678,0.0981987956852483,0.16547614116819304,0.11241035961105889,3.90567659326913,0.34429299765924665
0,77.27272727272728,0.11340810561580021,0.14951869504763102,0.1317165770821611,3.906659570836146,0.34480656125647363
0,77.77777777777779,0.12930561010795197,0.13736907300166332,0.15508310232687195,3.906130240934585,0.3468235428498524
0,78.28282828282829,0.1452583298105275,0.12926444514518692,0.18206002125706824,3.904133621526621,0.35033288277778746
0,78.7878787878788,0.16059164695877642,0.12528349434668407,0.21211381378898844,3.90077804773265,0.3552583767471141
0,79.2929292929293,0.17463941263439864,0.12536703737068838,0.24459844215093338,3.8962328973592455,0.36145953642093975
0,79.7979797979798,0.18678364413211676,0.12935166138730117,0.27875757663338296,3.8907217198063284,0.36873715240267746
0,80.30303030303031,0.1964806158308924,0.13700450686663512,0.3137411830211253,3.884512376571203,0.37684204409265243
0,80.80808080808082,0.2032757394192339,0.14804713558525764,0.34862633291279016,3.877905723975127,0.3854855122341716
0,81.31313131313132,0.20681185920101225,0.16216367903556878,0.3824369308645021,3.871223932410248,0.3943504198539245
0,81.81818181818183,0.20683588184013257,0.17899554634735976,0.41416038396711313,3.8647989925321933,0.40310235142064105
0,82.32323232323233,0.2032073329301276,0.1981285771878923,0.442761009332124,3.858961472517278,0.41140078478302955
0,82.82828282828284,0.1959103489270159,0.21907867629303596,0.46719021491472906,3.8540292980166506,0.4189104802513098
0,83.33333333333334,0.1850699150900581,0.24127985898347437,0.48639321975740807,3.850296219383417,0.42531344136218224
0,83.83838383838385,0.17097287507222803,0.26407701827843033,0.499311072495635,3.848019484130526,0.430321968830723
0,84.34343434343435,0.15409239187634433,0.28672367290156664,0.5048848636884553,3.847406280481239,0.43369320242884024
0,84.84848484848486,0.13511614645123168,0.30838511644546307,0.5020735099027366,3.8485984397859503,0.43524573557797647
0,85.35353535353536,0.11497552245244774,0.32814786516746586,0.48991277290085017,3.851655091849097,0.43487864526659287
0,85.85858585858587,0.09486417669831165,0.3450402819096626,0.4676717777844186,3.856533411545919,0.43259283771302287
0,86.36363636363637,0.07620760140793627,0.3580771514215809,0.43516346818928753,3.8630695395741546,0.4285126960998455
0,86.86868686868688,0.060496188627258314,0.3663390173354867,0.3931948185203793,3.8709686136084414,0.4228988978579184
0,87.37373737373738,0.048887489658780925,0.36909409912006175,0.34396617288846115,3.879820723869831,0.41613532389075536
0,87.87878787878789,0.04170270149029065,0.36593610781066205,0.29100206292301983,3.8891618358334132,0.40867012543363423
0,88.3838383838384,0.03835223538256653,0.35687850476414823,0.2384426778227761,3.89856472353244,0.40092496315707177
0,88.8888888888889,0.03789417701675713,0.3423671285395247,0.19020058954099142,3.907700570083265,0.3932317411537701
0,89.3939393939394,0.03961222440747727,0.3232317099947222,0.1494815421952064,3.9163378814730256,0.3858313393901789
0,89.89898989898991,0.04316896362377942,0.30060735251993004,0.1185043642900424,3.924306104260709,0.3789081606838167
0,90.40404040404042,0.04850024697443648,0.27581925829661946,0.098166301665741,3.9314608206317163,0.3726239590616819
0,90.90909090909092,0.05566998946942672,0.2502258110004467,0.0879282528596685,3.937663596909671,0.3671376456567002
0,91.41414141414143,0.0647545429200376,0.2250680646419113,0.08630569059883249,3.9427757081050347,0.3626115173093955
0,91.91919191919193,0.0757577110253081,0.2013909480837354,0.09167354572608234,3.9466616425857075,0.3592077242414433
0,92.42424242424244,0.0885531106618096,0.18003982904089993,0.10277981521155201,3.9491995495420227,0.35707763359994543
0,92.92929292929294,0.1028558045792462,0.16168589418745805,0.11880853927699049,3.9502953924163995,0.35634720213112164
0,93.43434343434345,0.11822515444777675,0.14684219913679453,0.13921863311047966,3.9498975411129584,0.35710157769605394
0,93.93939393939395,0.13409438230565984,0.13586392498772007,0.16356274718135158,3.948008849951804,0.3593719146204756
0,94.44444444444446,0.1498186766927058,0.1289446194640508,0.19136356645089403,3.9446938700209353,0.3631268259212825
0,94.94949494949496,0.16472688244242728,0.1261241875165211,0.22205220358240982,3.9400803515504847,0.36826945569681074
0,95.45454545454547,0.1781690465956221,0.12731369935850362,0.25494844451266346,3.934355468237876,0.374639861371952
0,95.95959595959597,0.18955166200278256,0.13232994352600355,0.2892681124336026,3.9277578366414003,0.38202173760815056
0,96.46464646464648,0.19836009142826186,0.14092750754062702,0.32414067097616905,3.9205670657611473,0.3901518277275062
0,96.96969696969697,0.20417121015541795,0.1528181330898326,0.3586296514862918,3.913092188866849,0.3987307063778015
0,97.47474747474747,0.20666074262677778,0.1676748078099552,0.3917514247188872,3.9056599507441536,0.40743397486336885
0,97.97979797979798,0.20561033805964796,0.18512412283444826,0.42249059485678625,3.8986033426323567,0.415923473391933
0,98.48484848484848,0.2009168523447476,0.20473295700408528,0.4498126931847291,3.89225034704594,0.42385854691957847
0,98.98989898989899,0.19260545447439265,0.22599491295621912,0.47267315319316244,3.8869126338438473,0.4309075979873373
0,99.4949494949495,0.18084669287541708,0.24831990302916823,0.49002328805495987,3.8828738367136406,0.43676032836277145
0,100.0,0.1659787068023848,0.27102857443831063,0.5008118837253325,3.8803769217663997,0.4411411820050279
1,0.0,0.534106277279973,0.47532931790678873,0.5413505280941098,0.5468877714869789,0.4878795933052867
1,0.5050505050505051,0.4676079045704099,0.49720415094423603,0.6244148978058289,0.6381670630532612,0.4814180724815387
1,1.0101010101010102,0.39626995801128617,0.5256852235321529,0.6877409284450544,0.7270537534712304,0.475091561297289
1,1.5151515151515151,0.3197834781385258,0.5580114506707063,0.7301372971696201,0.8140316287811018,0.4684706296663552
1,2.0202020202020203,0.23895991112631876,0.5914586609997492,0.7503385117213747,0.8995745424265414,0.46112490926599997
1,2.5252525252525255,0.15633065722811101,0.6233870827025119,0.745937342567108,0.9841151158558525,0.45265473441023246
1,3.0303030303030303,0.07837962274109017,0.651137550258338,0.7113371614424533,1.0679707431602359,0.44276687889467065
1,3.5353535353535355,0.02415557740123065,0.67186837297211,0.640361229523595,1.15111003845924,0.4315128420236448
1,4.040404040404041,0.011769052768992858,0.6833858165940314,0.547218822781526,1.2327278601698102,0.4197270306677612
1,4.545454545454546,0.011023418660300094,0.6856443305016442,0.45343808793434187,1.312110701927057,0.4081723725836902
1,5.050505050505051,0.011012540298003352,0.679484921528684,0.36354599107789287,1.389205066846199,0.39695931729378914
1,5.555555555555556,0.011216278244570166,0.6656556383377121,0.2791654373028322,1.464066186844645,0.386088882197049
1,6.0606060606060606,0.011624117342004818,0.6448233215837558,0.20244764244641672,1.5367512011620148,0.37555873462463396
1,6.565656565656566,0.012257349261134363,0.617738288500614,0.13639135345165024,1.6073143236321175,0.36536806349898865
1,7.070707070707071,0.01315248697947801,0.585424951099931,0.0846137602339733,1.6758061440251488,0.3555183566085906
1,7.575757575757576,0.014356818385671637,0.5492896675978615,0.0497764848878517,1.7422731048637983,0.3460140155302013
1,8.080808080808081,0.015926672766303995,0.510956621412989,0.03084089980538371,1.8067570654172904,0.33686289388961277
1,8.585858585858587,0.017934549607466065,0.47184322882674384,0.022957642169748153,1.8692947318472684,0.32807697994081436
1,9.090909090909092,0.02048472918981483,0.43289168708526965,0.021090864683864712,1.929916490817451,0.3196736942249141
1,9.595959595959597,0.023727960126974767,0.39465158785048327,0.022269507376591075,1.988644395446842,0.3116780705218312
1,10.101010101010102,0.027870394816977607,0.35747530484544865,0.02525838041074733,2.045489426217415,0.3041257159443675
1,10.606060606060607,0.033175298071213805,0.32165383803658454,0.029741723423362242,2.1004483232579663,0.29706626674785386
1,11.111111111111112,0.03995181867138878,0.28748678021336255,0.03584434731606467,2.1535005154129183,0.29056681884303615
1,11.616161616161618,0.048522217281374125,0.2553157415358412,0.04391832926655548,2.204606153725945,0.28471431255241364
1,12.121212121212121,0.05916331012438289,0.22553776493417851,0.05444008532611047,2.2537067387841394,0.27961534051461967
1,12.626262626262626,0.07203176784777689,0.19860254321846263,0.06793599946660156,2.3007298568594403,0.27539178605312686
1,13.131313131313131,0.08709221489194575,0.17499290935313597,0.08490602263538628,2.3455984595743415,0.27217176399944515
1,13.636363636363637,0.10408178474365509,0.1551858385648606,0.10574274768141669,2.3882442335518324,0.2700762046323673
1,14.141414141414142,0.12250581043082152,0.139599267633729,0.13066228339388924,2.428622354968057,0.2692037207585156
1,14.646464646464647,0.14168484447320884,0.12853896538791948,0.15964856060837543,2.4667252269036606,0.2696161851057788
1,15.151515151515152,0.16081131896005513,0.12216084734696898,0.192435859627627,2.5025927435980457,0.2713274898281839
1,15.656565656565657,0.1790346602404299,0.12046555281087204,0.2285123518123114,2.5363178759138623,0.2742968124552043
1,16.161616161616163,0.19550902837672468,0.12332438050072046,0.26715398811492,2.568047601278815,0.2784264667586681
1,16.666666666666668,0.20945292392535375,0.13052024966046843,0.30746258136599863,2.5979794893258847,0.28356412957610555
1,17.171717171717173,0.22017133670370623,0.14178247585684714,0.3484060435301853,2.626355884412724,0.2895075829180326
1,17.67676767676768,0.2270748480833773,0.15680141680366733,0.3888559976271255,2.653455753240226,0.2960119509771608
1,18.181818181818183,0.22969145075473693,0.1752231162987671,0.4276116571843463,2.6795864017648143,0.3027972637011445
1,18.68686868686869,0.22768523021138187,0.19663038149594972,0.4634220192107957,2.705073636026845,0.30955777977716636
1,19.191919191919194,0.22086950482434498,0.22052031794023616,0.4950022873265447,2.730251564595866,0.31597189251112223
1,19.6969696969697,0.20923482573760266,0.2462846859595208,0.5210402913973436,2.755451252105717,0.32171343883007647
1,20.202020202020204,0.19298007057834166,0.2731970677835276,0.5401928891812889,2.780988379790979,0.32646425809206037
1,20.70707070707071,0.17255543045075125,0.30040561188100107,0.5510657700773535,2.807148295608509,0.3299296734502
1,21.212121212121215,0.14872073664443164,0.32692996585290424,0.552183349113666,2.834167690028045,0.3318577290587701
1,21.71717171717172,0.12262587268574227,0.3516623208755279,0.5419851148811579,2.8622124556691984,0.3320626961728886
1,22.222222222222225,0.09592137001598362,0.3733748362040308,0.5189454220414864,2.8913485968873847,0.33045607256743054
1,22.72727272727273,0.07087323882148919,0.390754435158129,0.4820305010928389,2.921503289312784,0.3270882550440612
1,23.232323232323235,0.050251662844197215,0.402505475775886,0.43167494631232006,2.952423526470838,0.32219350465463237
1,23.73737373737374,0.03637660186475927,0.4075619231991547,0.37097612444506056,2.983668215922826,0.31620215678297336
1,24.242424242424242,0.029327590455054616,0.4053571792684808,0.3055802825515193,3.0147090814009383,0.3096430801236067
1,24.747474747474747,0.0269555695764704,0.39595740300228277,0.24151704278801847,3.0451175271092095,0.3029566411865702
1,25.252525252525253,0.02716589763273012,0.3799767486943717,0.1835212853486212,3.0746469953745574,0.29640878261680037
1,25.757575757575758,0.028959909893371882,0.35844317212875393,0.13511785229741177,3.103173359535749,0.29014700888178063
1,26.262626262626263,0.03207857681634977,0.3327119040320306,0.09879715704535202,3.1306198328155737,0.2842735958352426
1,26.767676767676768,0.03659142744621337,0.30435169093377906,0.07543357927554416,3.156916858395339,0.2788851388795683
1,27.272727272727273,0.0426951685140549,0.2749398117659947,0.0638173097861987,3.1819855197093707,0.27408919203566584
1,27.77777777777778,0.050615506890862624,0.24584930769542437,0.061431402098745834,3.2057322470749847,0.2700098446835636
1,28.282828282828284,0.060536446807487404,0.21816619085260025,0.0658904760028162,3.2280500482428804,0.2667868157483063
